episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.41166666666666657,6,7,2,2,0,win,wipeout_enemy,4
2,-1.1793749999999998,8,9,0,0,0,loss,wipeout_model,4
3,-0.004999999999999963,8,9,3,4,-1,loss,wipeout_model,4
4,-0.595,9,10,5,2,3,loss,wipeout_model,4
5,-0.4665,10,11,6,0,6,win,turn_limit_Only War,4
6,-0.22949999999999998,10,11,0,4,-4,loss,turn_limit_Only War,4
7,-0.3565,10,11,0,1,-1,loss,turn_limit_Only War,4
8,-1.6954999999999998,10,11,0,2,-2,loss,turn_limit_Only War,4
9,0.07400000000000002,10,11,4,1,3,win,turn_limit_Only War,4
10,-0.25050000000000006,10,11,5,1,4,win,turn_limit_Only War,4
11,-0.355,10,11,0,1,-1,loss,turn_limit_Only War,4
12,-0.302,10,11,5,2,3,win,turn_limit_Only War,4
13,-0.632,10,11,2,1,1,win,turn_limit_Only War,4
14,-0.26349999999999996,10,11,9,3,6,win,turn_limit_Only War,4
15,-0.534,10,11,4,0,4,win,turn_limit_Only War,4
16,0.3115,10,11,4,6,-2,loss,turn_limit_Only War,4
17,-0.7066666666666666,9,10,4,2,2,loss,wipeout_model,4
18,-0.007499999999999991,10,11,4,3,1,win,turn_limit_Only War,4
19,-0.124,10,11,5,0,5,win,turn_limit_Only War,4
20,-1.844,10,11,0,2,-2,loss,turn_limit_Only War,4
21,-0.21900000000000003,10,11,2,1,1,win,turn_limit_Only War,4
22,-1.491,10,11,0,3,-3,loss,turn_limit_Only War,4
23,0.27549999999999997,10,11,5,0,5,win,turn_limit_Only War,4
24,-0.3295,10,11,5,2,3,win,turn_limit_Only War,4
25,-0.615,10,11,0,0,0,draw,turn_limit_Only War,4
26,-0.04299999999999996,10,11,6,3,3,loss,wipeout_model,4
27,-0.4875,10,11,1,3,-2,loss,turn_limit_Only War,4
28,-0.06749999999999998,10,11,2,1,1,win,turn_limit_Only War,4
29,-0.5654999999999999,10,11,3,2,1,win,turn_limit_Only War,4
30,-1.2545,10,11,3,4,-1,loss,turn_limit_Only War,4
31,-1.2215,10,11,0,1,-1,loss,turn_limit_Only War,4
32,-0.7939999999999999,10,11,4,2,2,win,turn_limit_Only War,4
33,0.023125000000000034,8,9,4,5,-1,loss,wipeout_model,4
34,-0.41900000000000004,5,6,0,0,0,loss,wipeout_model,4
35,-0.675,8,9,1,1,0,loss,wipeout_model,4
36,0.0835714285714285,7,8,0,0,0,win,wipeout_enemy,4
37,0.1657142857142857,7,8,3,3,0,win,wipeout_enemy,4
38,-1.105,9,10,0,0,0,loss,wipeout_model,4
39,-0.602,10,11,1,6,-5,loss,turn_limit_Only War,4
40,-0.0043750000000000065,8,9,1,2,-1,win,wipeout_enemy,4
41,-0.44388888888888883,9,10,0,7,-7,loss,wipeout_model,4
42,0.4,10,11,5,2,3,win,turn_limit_Only War,4
43,-0.9299999999999999,10,11,1,5,-4,loss,turn_limit_Only War,4
44,-0.5125,10,11,3,1,2,win,turn_limit_Only War,4
45,-0.06549999999999999,10,11,0,4,-4,loss,turn_limit_Only War,4
46,-0.3625,10,11,2,0,2,win,turn_limit_Only War,4
47,-0.20800000000000002,10,11,0,0,0,draw,turn_limit_Only War,4
48,-0.5325,10,11,0,0,0,draw,turn_limit_Only War,4
49,-0.4657142857142857,7,8,0,0,0,loss,wipeout_model,4
50,-0.34299999999999997,10,11,0,3,-3,loss,turn_limit_Only War,4
51,-0.0033333333333332832,9,10,4,6,-2,loss,wipeout_model,4
52,-0.6399999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
53,-0.818,10,11,0,2,-2,loss,turn_limit_Only War,4
54,0.029285714285714283,7,8,0,1,-1,win,wipeout_enemy,4
55,-0.166,10,11,1,3,-2,loss,turn_limit_Only War,4
56,-0.42699999999999994,10,11,1,0,1,win,turn_limit_Only War,4
57,-0.1605,10,11,2,2,0,draw,turn_limit_Only War,4
58,0.4794999999999999,10,11,7,3,4,win,wipeout_enemy,4
59,-0.07049999999999998,10,11,5,0,5,win,turn_limit_Only War,4
60,-0.8714999999999999,10,11,0,2,-2,win,wipeout_enemy,4
61,-0.2815,10,11,4,3,1,win,turn_limit_Only War,4
62,-0.2605,10,11,0,1,-1,loss,turn_limit_Only War,4
63,-0.08449999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
64,-0.479,10,11,0,1,-1,loss,turn_limit_Only War,4
65,-1.153,10,11,0,2,-2,loss,turn_limit_Only War,4
66,-0.5455,10,11,0,2,-2,loss,turn_limit_Only War,4
67,-1.5199999999999998,3,4,2,0,2,win,wipeout_enemy,4
68,0.25000000000000006,7,8,3,0,3,win,wipeout_enemy,4
69,-2.0685,10,11,1,2,-1,loss,turn_limit_Only War,4
70,-0.24583333333333332,6,7,0,0,0,loss,wipeout_model,4
71,0.017000000000000008,10,11,0,1,-1,loss,turn_limit_Only War,4
72,-0.44299999999999995,10,11,2,2,0,draw,turn_limit_Only War,4
73,-1.035,10,11,1,1,0,draw,turn_limit_Only War,4
74,-1.8514285714285712,7,8,0,1,-1,loss,wipeout_model,4
75,-0.9630000000000001,10,11,1,0,1,win,turn_limit_Only War,4
76,0.124,10,11,0,0,0,draw,turn_limit_Only War,4
77,0.123,5,6,0,0,0,win,wipeout_enemy,4
78,-0.375,10,11,3,5,-2,loss,turn_limit_Only War,4
79,-1.7305,10,11,0,1,-1,loss,turn_limit_Only War,4
80,-0.271,10,11,0,3,-3,loss,turn_limit_Only War,4
81,-0.7135,10,11,2,5,-3,loss,turn_limit_Only War,4
82,0.11111111111111119,9,10,2,2,0,win,wipeout_enemy,4
83,0.39428571428571424,7,8,0,0,0,win,wipeout_enemy,4
84,-0.3185,10,11,0,0,0,draw,turn_limit_Only War,4
85,-0.661875,8,9,2,1,1,win,wipeout_enemy,4
86,-1.7741666666666667,6,7,1,1,0,loss,wipeout_model,4
87,0.03750000000000001,10,11,6,3,3,win,turn_limit_Only War,4
88,-0.7975,10,11,0,0,0,draw,turn_limit_Only War,4
89,-0.3755,10,11,2,2,0,draw,turn_limit_Only War,4
90,-0.9705,10,11,0,4,-4,loss,turn_limit_Only War,4
91,-0.89,10,11,0,0,0,draw,turn_limit_Only War,4
92,-0.6695,10,11,0,1,-1,loss,turn_limit_Only War,4
93,0.11399999999999999,10,11,4,3,1,win,turn_limit_Only War,4
94,0.05600000000000001,10,11,7,3,4,win,turn_limit_Only War,4
95,-0.41333333333333333,9,10,5,1,4,loss,wipeout_model,4
96,-0.41000000000000003,10,11,4,5,-1,loss,turn_limit_Only War,4
97,-0.33449999999999996,10,11,3,3,0,loss,wipeout_model,4
98,-1.004,10,11,1,2,-1,loss,turn_limit_Only War,4
99,-0.2885,10,11,1,3,-2,loss,wipeout_model,4
100,-0.6795,10,11,1,5,-4,loss,wipeout_model,4
101,-0.10357142857142851,7,8,4,1,3,win,wipeout_enemy,4
102,-0.3257142857142857,7,8,1,3,-2,loss,wipeout_model,4
103,-0.015500000000000024,10,11,3,1,2,win,turn_limit_Only War,4
104,-2.582222222222222,9,10,0,7,-7,win,wipeout_enemy,4
105,-0.2995,10,11,3,0,3,win,turn_limit_Only War,4
106,-0.372,10,11,0,1,-1,loss,turn_limit_Only War,4
107,-0.675625,8,9,0,1,-1,win,wipeout_enemy,4
108,-0.311,10,11,4,2,2,win,turn_limit_Only War,4
109,-1.2235,10,11,0,1,-1,loss,turn_limit_Only War,4
110,-0.048999999999999995,10,11,4,3,1,win,turn_limit_Only War,4
111,-1.2465,10,11,2,0,2,win,turn_limit_Only War,4
112,-1.8175000000000001,10,11,0,4,-4,loss,turn_limit_Only War,4
113,-0.475,10,11,7,0,7,win,turn_limit_Only War,4
114,-0.7235,10,11,1,3,-2,loss,turn_limit_Only War,4
115,0.37750000000000006,10,11,1,5,-4,win,wipeout_enemy,4
116,-0.44749999999999995,10,11,0,2,-2,loss,turn_limit_Only War,4
117,-0.49350000000000005,10,11,5,4,1,win,turn_limit_Only War,4
118,-0.3035,10,11,0,3,-3,loss,wipeout_model,4
119,-0.655,10,11,2,4,-2,loss,turn_limit_Only War,4
120,-0.38149999999999995,10,11,3,5,-2,loss,turn_limit_Only War,4
121,-1.289375,8,9,1,5,-4,loss,wipeout_model,4
122,-0.874,10,11,0,4,-4,loss,turn_limit_Only War,4
123,-0.877,10,11,0,2,-2,loss,turn_limit_Only War,4
124,-1.0145,10,11,0,3,-3,loss,turn_limit_Only War,4
125,-0.289,10,11,3,4,-1,loss,turn_limit_Only War,4
126,-1.1564999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
127,-0.6895,10,11,0,2,-2,loss,turn_limit_Only War,4
128,-0.06899999999999998,10,11,4,2,2,win,turn_limit_Only War,4
129,-0.7635,10,11,0,0,0,draw,turn_limit_Only War,4
130,-0.23600000000000004,10,11,4,3,1,win,turn_limit_Only War,4
131,-0.06050000000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
132,-1.1560000000000001,10,11,4,0,4,win,turn_limit_Only War,4
133,-0.602,10,11,1,0,1,win,turn_limit_Only War,4
134,-0.7545,10,11,1,0,1,win,turn_limit_Only War,4
135,0.8075,8,9,4,4,0,win,wipeout_enemy,4
136,-0.1785,10,11,1,3,-2,loss,wipeout_model,4
137,-0.23777777777777775,9,10,1,6,-5,win,wipeout_enemy,4
138,-0.0975,10,11,3,1,2,win,turn_limit_Only War,4
139,0.52,8,9,1,0,1,win,wipeout_enemy,4
140,-0.828,10,11,0,3,-3,loss,turn_limit_Only War,4
141,-0.14450000000000002,10,11,1,2,-1,loss,turn_limit_Only War,4
142,-0.16650000000000004,10,11,0,2,-2,loss,turn_limit_Only War,4
143,-0.791,10,11,0,1,-1,loss,turn_limit_Only War,4
144,-0.9279999999999999,10,11,4,2,2,win,turn_limit_Only War,4
145,-0.3685,10,11,4,2,2,win,turn_limit_Only War,4
146,-1.018125,8,9,5,1,4,loss,wipeout_model,4
147,-0.4229999999999999,5,6,1,1,0,loss,wipeout_model,4
