episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.5161111111111111,9,10,1,0,1,win,wipeout_enemy,4
2,-0.6933333333333332,9,10,4,0,4,win,wipeout_enemy,4
3,-0.4654999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
4,-1.0405000000000002,10,11,0,3,-3,loss,turn_limit_Only War,4
5,-1.6209999999999998,10,11,3,7,-4,loss,turn_limit_Only War,4
6,-0.8295,10,11,0,3,-3,loss,wipeout_model,4
7,-0.4085,10,11,0,1,-1,loss,turn_limit_Only War,4
8,-0.8135,10,11,0,0,0,draw,turn_limit_Only War,4
9,-0.577,10,11,2,4,-2,loss,turn_limit_Only War,4
10,-0.10299999999999998,10,11,0,0,0,draw,turn_limit_Only War,4
11,-0.6675,10,11,0,2,-2,loss,turn_limit_Only War,4
12,-0.19049999999999997,10,11,0,5,-5,loss,turn_limit_Only War,4
13,-0.35050000000000003,10,11,1,4,-3,loss,turn_limit_Only War,4
14,-0.319,10,11,0,4,-4,loss,turn_limit_Only War,4
15,-0.93,10,11,0,1,-1,loss,wipeout_model,4
16,-0.9984999999999999,10,11,2,0,2,win,wipeout_enemy,4
17,-0.036666666666666674,6,7,0,0,0,win,wipeout_enemy,4
18,0.04625000000000004,8,9,5,0,5,win,wipeout_enemy,4
19,-0.8925,8,9,4,2,2,loss,wipeout_model,4
20,-1.0254999999999999,10,11,0,3,-3,loss,turn_limit_Only War,4
21,-0.09249999999999997,10,11,4,1,3,win,turn_limit_Only War,4
22,-1.1775,10,11,0,0,0,draw,turn_limit_Only War,4
23,-0.5175,10,11,1,3,-2,loss,turn_limit_Only War,4
24,-2.495,10,11,0,1,-1,loss,turn_limit_Only War,4
25,-0.475,10,11,0,1,-1,loss,turn_limit_Only War,4
26,-0.4535,10,11,0,6,-6,loss,turn_limit_Only War,4
27,-0.2595,10,11,0,2,-2,loss,turn_limit_Only War,4
28,-0.6759999999999999,10,11,1,2,-1,loss,turn_limit_Only War,4
29,-0.673,10,11,3,5,-2,loss,turn_limit_Only War,4
30,-0.786,10,11,4,3,1,win,turn_limit_Only War,4
31,0.10499999999999998,10,11,1,1,0,draw,turn_limit_Only War,4
32,-1.0635,10,11,0,0,0,draw,turn_limit_Only War,4
33,-0.15149999999999997,10,11,3,8,-5,loss,turn_limit_Only War,4
34,-0.6975,10,11,0,1,-1,loss,turn_limit_Only War,4
35,-1.2557142857142856,7,8,0,3,-3,win,wipeout_enemy,4
36,-0.5455,10,11,3,2,1,win,turn_limit_Only War,4
37,-0.445,9,10,0,0,0,loss,wipeout_model,4
38,-0.003999999999999993,10,11,0,1,-1,loss,turn_limit_Only War,4
39,-0.4765,10,11,1,2,-1,loss,turn_limit_Only War,4
40,-0.0985,10,11,3,1,2,win,turn_limit_Only War,4
41,-0.23549999999999996,10,11,3,5,-2,win,wipeout_enemy,4
42,-0.6639999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
43,-0.731,10,11,1,1,0,draw,turn_limit_Only War,4
44,-1.0059999999999998,10,11,0,2,-2,loss,turn_limit_Only War,4
45,-0.203,10,11,0,5,-5,loss,turn_limit_Only War,4
46,-1.121,10,11,5,2,3,win,wipeout_enemy,4
47,0.798,10,11,4,3,1,win,wipeout_enemy,4
48,-0.39150000000000007,10,11,0,3,-3,loss,turn_limit_Only War,4
49,-1.0655555555555556,9,10,0,1,-1,loss,wipeout_model,4
50,-1.0684999999999998,10,11,0,4,-4,loss,turn_limit_Only War,4
51,-0.8642857142857142,7,8,3,3,0,win,wipeout_enemy,4
52,-0.725,10,11,1,1,0,draw,turn_limit_Only War,4
53,0.5035714285714286,7,8,3,1,2,win,wipeout_enemy,4
54,-0.10499999999999994,8,9,3,3,0,win,wipeout_enemy,4
55,-0.06950000000000002,10,11,0,2,-2,loss,turn_limit_Only War,4
56,0.6062500000000001,8,9,8,2,6,win,wipeout_enemy,4
