episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.3140625,10,11,8,0,8,win,turn_limit_Only War,4
2,-1.089375,10,11,1,0,1,win,turn_limit_Only War,4
3,-0.9,10,11,3,0,3,win,turn_limit_Only War,4
4,-1.2089375,10,11,1,9,-8,loss,turn_limit_Only War,4
5,-1.8354375,10,11,0,9,-9,loss,turn_limit_Only War,4
6,-0.456875,10,11,0,0,0,draw,turn_limit_Only War,4
7,-1.00875,10,11,0,9,-9,loss,turn_limit_Only War,4
8,-2.0,10,11,4,0,4,win,turn_limit_Only War,4
9,-1.753125,10,11,0,0,0,draw,turn_limit_Only War,4
10,-0.25,10,11,5,9,-4,loss,turn_limit_Only War,4
11,-2.05,10,11,7,0,7,win,turn_limit_Only War,4
12,-1.4371875,10,11,3,0,3,win,turn_limit_Only War,4
13,-1.4015625,10,11,0,0,0,draw,turn_limit_Only War,4
14,-0.4,10,11,2,0,2,win,turn_limit_Only War,4
15,-1.375,10,11,3,0,3,win,turn_limit_Only War,4
16,0.3453125,10,11,3,9,-6,loss,turn_limit_Only War,4
17,-0.630625,10,11,4,0,4,win,turn_limit_Only War,4
18,-0.58925,10,11,5,9,-4,loss,turn_limit_Only War,4
19,-1.6524999999999999,10,11,2,9,-7,loss,turn_limit_Only War,4
20,-0.54475,10,11,1,0,1,win,turn_limit_Only War,4
21,-1.45,10,11,2,0,2,win,turn_limit_Only War,4
22,-1.1103125,10,11,5,0,5,win,turn_limit_Only War,4
23,-0.4,10,11,4,9,-5,loss,turn_limit_Only War,4
24,-0.8965624999999999,10,11,1,0,1,win,turn_limit_Only War,4
25,0.1254375,10,11,11,9,2,win,turn_limit_Only War,4
26,-0.55,10,11,1,9,-8,loss,turn_limit_Only War,4
27,-1.4146874999999999,10,11,3,0,3,win,turn_limit_Only War,4
28,-0.28656249999999994,10,11,2,0,2,win,turn_limit_Only War,4
29,-1.45,10,11,0,0,0,draw,turn_limit_Only War,4
30,-0.5912499999999999,10,11,0,0,0,draw,turn_limit_Only War,4
31,-1.6,10,11,2,18,-16,loss,turn_limit_Only War,4
32,-1.2584375,10,11,6,0,6,win,turn_limit_Only War,4
33,-0.93875,10,11,2,0,2,win,turn_limit_Only War,4
34,-1.4015625,10,11,0,0,0,draw,turn_limit_Only War,4
35,-0.34187500000000004,10,11,5,0,5,win,turn_limit_Only War,4
36,-2.1578125,10,11,0,9,-9,loss,turn_limit_Only War,4
