episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.6483333333333333,6,7,2,2,0,loss,wipeout_model,4
2,-0.47812499999999997,8,9,0,0,0,loss,wipeout_model,4
3,-0.45,10,11,1,4,-3,loss,turn_limit_Only War,4
4,0.08749999999999998,10,11,1,1,0,draw,turn_limit_Only War,4
5,-0.6355000000000001,10,11,0,10,-10,loss,turn_limit_Only War,4
6,-0.4365,10,11,3,4,-1,loss,turn_limit_Only War,4
7,-1.259,10,11,0,0,0,draw,turn_limit_Only War,4
8,-0.075,10,11,2,0,2,win,turn_limit_Only War,4
9,-0.585625,8,9,2,4,-2,loss,wipeout_model,4
10,1.1400000000000001,5,6,1,0,1,win,wipeout_enemy,4
11,-0.8505,10,11,0,5,-5,loss,turn_limit_Only War,4
12,-0.41950000000000004,10,11,6,3,3,win,turn_limit_Only War,4
13,0.11049999999999997,10,11,3,5,-2,loss,turn_limit_Only War,4
14,-0.798,10,11,0,0,0,draw,turn_limit_Only War,4
15,-0.751,10,11,0,2,-2,loss,turn_limit_Only War,4
16,-1.1525,10,11,0,0,0,draw,turn_limit_Only War,4
17,-0.7,5,6,3,1,2,win,wipeout_enemy,4
18,-1.192,10,11,0,0,0,draw,turn_limit_Only War,4
19,-0.6265000000000001,10,11,0,3,-3,loss,turn_limit_Only War,4
20,-0.385,8,9,0,0,0,loss,wipeout_model,4
21,-0.137,10,11,3,1,2,win,turn_limit_Only War,4
22,-0.4505,10,11,0,1,-1,loss,turn_limit_Only War,4
23,-0.5935,10,11,2,1,1,win,turn_limit_Only War,4
24,-0.10100000000000002,10,11,0,1,-1,loss,turn_limit_Only War,4
25,-1.5494999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
26,-0.9914999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
27,-0.8705,10,11,2,1,1,win,turn_limit_Only War,4
28,-0.28800000000000003,10,11,1,3,-2,loss,turn_limit_Only War,4
29,-0.45599999999999996,10,11,6,1,5,win,turn_limit_Only War,4
30,-0.37649999999999995,10,11,3,4,-1,loss,wipeout_model,4
31,-0.3225,6,7,0,2,-2,win,wipeout_enemy,4
