episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.421375,10,11,6,0,6,win,turn_limit_Only War,4
2,-0.02174999999999998,10,11,7,1,6,win,turn_limit_Only War,4
3,-0.205625,7,8,4,2,2,win,wipeout_enemy,4
4,-0.06181249999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
5,-0.7745625,10,11,1,4,-3,loss,turn_limit_Only War,4
6,-0.5155555555555557,9,10,5,3,2,loss,wipeout_model,4
7,-0.8583124999999999,10,11,1,0,1,win,turn_limit_Only War,4
8,0.2008125,10,11,0,2,-2,loss,turn_limit_Only War,4
9,-1.7711875,10,11,4,1,3,win,turn_limit_Only War,4
10,-0.4610625,10,11,0,6,-6,loss,turn_limit_Only War,4
11,-0.03181250000000001,10,11,5,2,3,win,turn_limit_Only War,4
12,-0.685625,10,11,1,2,-1,loss,turn_limit_Only War,4
13,-0.3679375,10,11,2,3,-1,loss,turn_limit_Only War,4
14,-1.3929375,10,11,0,3,-3,loss,turn_limit_Only War,4
15,-1.153203125,8,9,0,0,0,loss,wipeout_model,4
16,0.5531250000000001,9,10,0,1,-1,win,wipeout_enemy,4
17,-0.6494375,10,11,2,1,1,win,turn_limit_Only War,4
18,0.03074999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
19,0.058374999999999996,10,11,3,2,1,win,turn_limit_Only War,4
20,-1.7920625000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
21,-0.68025,10,11,4,2,2,win,turn_limit_Only War,4
22,-2.2428125000000003,10,11,0,0,0,draw,turn_limit_Only War,4
23,-1.51,9,10,3,1,2,loss,wipeout_model,4
24,-0.514875,10,11,0,1,-1,loss,turn_limit_Only War,4
25,0.24475000000000002,10,11,5,3,2,win,turn_limit_Only War,4
26,-0.5476875,10,11,0,1,-1,loss,turn_limit_Only War,4
27,-0.625375,10,11,0,4,-4,loss,turn_limit_Only War,4
28,-0.828,10,11,0,6,-6,loss,turn_limit_Only War,4
29,-0.47925000000000006,10,11,0,4,-4,loss,turn_limit_Only War,4
30,0.7266666666666667,9,10,3,4,-1,win,wipeout_enemy,4
31,-0.763875,5,6,2,0,2,loss,wipeout_model,4
32,-1.1443125,10,11,0,3,-3,loss,turn_limit_Only War,4
33,-1.2118125000000002,10,11,1,3,-2,loss,turn_limit_Only War,4
34,0.014437500000000023,10,11,1,2,-1,loss,turn_limit_Only War,4
35,-1.198875,10,11,0,2,-2,loss,turn_limit_Only War,4
36,0.12331249999999998,10,11,4,3,1,win,turn_limit_Only War,4
37,-1.231625,10,11,0,0,0,draw,turn_limit_Only War,4
38,-0.0963125,10,11,4,0,4,win,turn_limit_Only War,4
39,-0.34906250000000005,10,11,0,0,0,draw,turn_limit_Only War,4
40,-0.322625,10,11,1,1,0,draw,turn_limit_Only War,4
41,-0.6215625,10,11,5,0,5,win,turn_limit_Only War,4
42,-0.8376250000000001,10,11,0,5,-5,loss,wipeout_model,4
43,-1.2272656249999998,8,9,2,0,2,win,wipeout_enemy,4
44,-0.06000000000000001,10,11,5,0,5,win,turn_limit_Only War,4
45,-1.1173125,10,11,0,2,-2,loss,turn_limit_Only War,4
46,-1.627125,10,11,3,0,3,win,turn_limit_Only War,4
47,-0.8068125,10,11,1,2,-1,loss,turn_limit_Only War,4
48,-1.3725625000000001,10,11,0,0,0,draw,turn_limit_Only War,4
49,-0.08493749999999997,10,11,1,2,-1,loss,turn_limit_Only War,4
50,-0.32100000000000006,10,11,6,4,2,win,turn_limit_Only War,4
51,-2.352847222222222,9,10,0,1,-1,win,wipeout_enemy,4
52,-0.35381250000000003,10,11,2,4,-2,loss,turn_limit_Only War,4
53,-0.758875,10,11,3,5,-2,loss,turn_limit_Only War,4
54,-0.30199999999999994,10,11,0,0,0,draw,turn_limit_Only War,4
55,-1.2953125,10,11,1,2,-1,loss,turn_limit_Only War,4
56,-0.05537500000000001,10,11,5,4,1,win,turn_limit_Only War,4
57,-1.407125,10,11,5,1,4,win,turn_limit_Only War,4
58,-0.583625,10,11,0,0,0,loss,wipeout_model,4
59,-1.9513125000000002,10,11,0,4,-4,loss,turn_limit_Only War,4
60,-0.2473125,10,11,1,3,-2,loss,turn_limit_Only War,4
61,-0.7915625000000001,10,11,5,0,5,win,turn_limit_Only War,4
62,-1.8040178571428573,7,8,0,0,0,win,wipeout_enemy,4
63,-0.5131875,10,11,0,3,-3,loss,turn_limit_Only War,4
64,0.454125,10,11,0,3,-3,loss,turn_limit_Only War,4
65,-1.104875,10,11,3,2,1,win,turn_limit_Only War,4
66,-0.666625,10,11,0,1,-1,loss,turn_limit_Only War,4
67,-0.09031249999999999,10,11,1,2,-1,loss,turn_limit_Only War,4
68,-0.45546875,8,9,0,0,0,win,wipeout_enemy,4
69,-0.4031874999999999,10,11,4,3,1,win,turn_limit_Only War,4
70,-0.5302777777777777,9,10,4,3,1,loss,wipeout_model,4
71,-0.1645625,10,11,0,1,-1,loss,turn_limit_Only War,4
72,-0.8260624999999999,10,11,2,3,-1,loss,turn_limit_Only War,4
73,-0.6319375,10,11,1,4,-3,loss,turn_limit_Only War,4
74,-1.5264375,10,11,0,3,-3,loss,turn_limit_Only War,4
75,-0.5547321428571428,7,8,4,0,4,win,wipeout_enemy,4
76,-0.416875,10,11,5,1,4,win,turn_limit_Only War,4
77,-1.1059375,10,11,0,1,-1,loss,turn_limit_Only War,4
78,-0.325125,10,11,2,7,-5,loss,turn_limit_Only War,4
79,-0.6473125,10,11,1,0,1,win,turn_limit_Only War,4
80,-0.4534027777777777,9,10,1,4,-3,loss,wipeout_model,4
81,0.148625,10,11,5,0,5,win,turn_limit_Only War,4
82,-0.5226249999999999,10,11,2,2,0,draw,turn_limit_Only War,4
83,-1.373625,10,11,0,3,-3,loss,turn_limit_Only War,4
84,-0.44312500000000005,8,9,5,1,4,win,wipeout_enemy,4
85,-1.3940625,10,11,0,4,-4,loss,turn_limit_Only War,4
86,-0.029732142857142856,7,8,1,0,1,win,wipeout_enemy,4
87,-0.62475,10,11,1,5,-4,loss,turn_limit_Only War,4
88,-0.6095625,10,11,4,1,3,win,turn_limit_Only War,4
89,-0.28312499999999996,10,11,0,2,-2,loss,turn_limit_Only War,4
90,-0.84609375,8,9,0,2,-2,win,wipeout_enemy,4
91,-0.0021527777777777934,9,10,4,1,3,loss,wipeout_model,4
92,-0.3395,10,11,5,3,2,win,turn_limit_Only War,4
93,-0.24843749999999998,8,9,2,2,0,loss,wipeout_model,4
94,-1.4845625,10,11,6,2,4,win,turn_limit_Only War,4
95,-0.587625,10,11,0,2,-2,loss,turn_limit_Only War,4
96,-0.37531250000000005,10,11,1,0,1,win,turn_limit_Only War,4
97,-0.26989583333333333,6,7,2,1,1,loss,wipeout_model,4
98,-0.16818750000000002,10,11,9,2,7,win,turn_limit_Only War,4
99,0.06743750000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
100,-0.7961111111111111,9,10,0,0,0,win,wipeout_enemy,4
101,-0.21187500000000004,10,11,3,8,-5,loss,turn_limit_Only War,4
102,-0.020749999999999977,10,11,3,3,0,draw,turn_limit_Only War,4
103,0.181,10,11,6,4,2,win,turn_limit_Only War,4
104,-1.8028749999999998,10,11,1,4,-3,loss,turn_limit_Only War,4
105,-1.0604375,10,11,0,0,0,draw,turn_limit_Only War,4
106,0.15868749999999998,10,11,2,2,0,draw,turn_limit_Only War,4
107,-0.465625,10,11,1,0,1,win,turn_limit_Only War,4
108,-0.2510625,10,11,0,5,-5,loss,turn_limit_Only War,4
109,-0.692375,10,11,1,8,-7,loss,turn_limit_Only War,4
110,-0.3793125,10,11,0,3,-3,loss,wipeout_model,4
111,-0.5427500000000001,10,11,1,4,-3,loss,turn_limit_Only War,4
112,-1.8041666666666667,9,10,1,0,1,win,wipeout_enemy,4
113,-0.8273611111111111,9,10,1,3,-2,win,wipeout_enemy,4
114,-1.4757500000000001,10,11,0,0,0,draw,turn_limit_Only War,4
115,-1.2368125,10,11,1,4,-3,loss,turn_limit_Only War,4
116,0.227,10,11,4,2,2,win,turn_limit_Only War,4
117,0.5426785714285715,7,8,3,0,3,win,wipeout_enemy,4
118,-0.281,10,11,1,0,1,win,turn_limit_Only War,4
119,-0.5789375000000001,10,11,1,0,1,win,turn_limit_Only War,4
120,-1.1919375,10,11,0,3,-3,loss,turn_limit_Only War,4
121,-0.7565972222222223,9,10,1,4,-3,loss,wipeout_model,4
122,-1.168375,10,11,3,0,3,loss,wipeout_model,4
123,-0.44575000000000004,10,11,1,1,0,draw,turn_limit_Only War,4
124,0.008125000000000002,10,11,2,4,-2,loss,turn_limit_Only War,4
125,-0.19656250000000003,10,11,0,2,-2,loss,turn_limit_Only War,4
126,-1.3646875,10,11,2,2,0,draw,turn_limit_Only War,4
127,-0.46075,10,11,0,3,-3,loss,turn_limit_Only War,4
128,-1.056,10,11,5,2,3,win,turn_limit_Only War,4
129,-0.9637499999999999,10,11,2,2,0,draw,turn_limit_Only War,4
130,-0.9099375000000001,10,11,0,0,0,draw,turn_limit_Only War,4
131,-0.3336111111111111,9,10,2,4,-2,loss,wipeout_model,4
132,-0.16674999999999998,10,11,4,1,3,win,turn_limit_Only War,4
133,-1.2881944444444444,9,10,4,4,0,win,wipeout_enemy,4
134,-0.1018125,10,11,0,0,0,draw,turn_limit_Only War,4
135,-0.22962500000000002,10,11,0,4,-4,loss,turn_limit_Only War,4
136,-0.5697500000000001,10,11,0,1,-1,win,wipeout_enemy,4
137,-0.23025,10,11,6,0,6,win,wipeout_enemy,4
138,0.30081250000000004,10,11,8,4,4,win,turn_limit_Only War,4
139,-0.7480625,10,11,2,0,2,win,turn_limit_Only War,4
140,-0.023749999999999993,10,11,0,2,-2,loss,turn_limit_Only War,4
141,-0.9919375,10,11,1,1,0,draw,turn_limit_Only War,4
142,-0.02518750000000002,10,11,3,0,3,win,turn_limit_Only War,4
143,0.12268750000000003,10,11,0,0,0,draw,turn_limit_Only War,4
144,-0.7005625,10,11,3,7,-4,loss,turn_limit_Only War,4
145,-0.214875,10,11,5,1,4,win,turn_limit_Only War,4
146,-0.6856249999999999,10,11,2,2,0,draw,turn_limit_Only War,4
147,-0.967625,10,11,0,2,-2,loss,turn_limit_Only War,4
148,-0.6038125000000001,10,11,1,2,-1,loss,turn_limit_Only War,4
149,-1.247875,10,11,0,2,-2,loss,turn_limit_Only War,4
150,-1.0648125,10,11,0,3,-3,loss,turn_limit_Only War,4
151,-0.35643749999999996,10,11,0,1,-1,loss,turn_limit_Only War,4
152,-0.733125,10,11,0,0,0,draw,turn_limit_Only War,4
153,-0.5534375,10,11,5,0,5,win,turn_limit_Only War,4
154,-0.09696428571428571,7,8,3,1,2,loss,wipeout_model,4
155,-0.43200000000000005,10,11,0,5,-5,loss,turn_limit_Only War,4
156,-0.8209375,10,11,3,0,3,win,turn_limit_Only War,4
157,-1.0362500000000001,10,11,6,1,5,win,turn_limit_Only War,4
158,-1.62825,10,11,2,3,-1,loss,turn_limit_Only War,4
159,-1.226875,10,11,2,2,0,draw,turn_limit_Only War,4
160,-0.5780624999999999,10,11,1,2,-1,loss,turn_limit_Only War,4
161,-1.686,10,11,0,0,0,loss,wipeout_model,4
162,-0.59390625,8,9,3,0,3,win,wipeout_enemy,4
163,-0.9456875,10,11,0,0,0,draw,turn_limit_Only War,4
164,-0.9470535714285715,7,8,5,0,5,win,wipeout_enemy,4
165,-1.028375,10,11,4,1,3,win,turn_limit_Only War,4
166,-0.6001562500000001,8,9,3,1,2,win,wipeout_enemy,4
167,-0.240125,10,11,1,4,-3,loss,turn_limit_Only War,4
168,-0.187,10,11,0,0,0,draw,turn_limit_Only War,4
169,0.15768749999999998,10,11,0,1,-1,loss,turn_limit_Only War,4
170,0.4525625,10,11,8,2,6,win,turn_limit_Only War,4
171,-1.282125,10,11,1,4,-3,loss,turn_limit_Only War,4
172,0.025250000000000015,10,11,3,2,1,win,turn_limit_Only War,4
173,-0.7617499999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
174,-1.5994375,10,11,0,6,-6,loss,turn_limit_Only War,4
