episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.9549067314011275,5,6,0,0,0,win,wipeout_enemy,4
2,0.7943212312975892,6,7,0,0,0,win,wipeout_enemy,4
3,0.906649654200073,6,7,0,0,0,win,wipeout_enemy,4
4,0.6974226478883282,7,8,0,0,0,win,wipeout_enemy,4
5,0.7444097416450689,7,8,0,0,0,win,wipeout_enemy,4
6,0.5144801925791171,8,9,0,0,0,win,wipeout_enemy,4
7,0.2930259849516845,9,10,0,1,-1,win,wipeout_enemy,4
8,0.3870900111370252,9,10,0,0,0,win,wipeout_enemy,4
9,0.12355111307229576,10,11,0,0,0,draw,turn_limit,4
10,0.10405771962967254,10,11,0,0,0,draw,turn_limit,4
11,-0.2887995072441005,10,11,0,0,0,draw,turn_limit,4
12,-0.07208186696933286,10,11,0,0,0,draw,turn_limit,4
13,0.42936419731640874,9,10,0,0,0,win,wipeout_enemy,4
14,0.7697023365047897,5,6,0,0,0,win,wipeout_enemy,4
15,-0.07413146502992057,10,11,0,0,0,draw,turn_limit,4
16,0.3721359550817626,10,11,0,1,-1,win,wipeout_enemy,4
17,0.14749676574484544,10,11,0,1,-1,loss,turn_limit,4
18,0.6694579638421702,7,8,0,0,0,win,wipeout_enemy,4
19,0.11244420214248832,10,11,0,0,0,draw,turn_limit,4
20,0.008106919631312067,10,11,0,0,0,draw,turn_limit,4
21,0.47273532315282857,9,10,0,0,0,win,wipeout_enemy,4
22,-0.07101634388341822,10,11,0,1,-1,loss,turn_limit,4
23,0.09644208085668424,10,11,0,0,0,draw,turn_limit,4
24,0.06934271157444083,10,11,0,1,-1,loss,turn_limit,4
25,0.8233439915131916,6,7,0,0,0,win,wipeout_enemy,4
26,1.0619354630020181,5,6,0,0,0,win,wipeout_enemy,4
27,0.10533696015264755,10,11,0,0,0,draw,turn_limit,4
28,-0.07834389728076263,10,11,0,0,0,draw,turn_limit,4
29,0.04514217199664472,10,11,0,0,0,draw,turn_limit,4
30,0.3278515823859681,10,11,2,5,-3,loss,turn_limit,4
31,0.06902434887713228,10,11,0,0,0,draw,turn_limit,4
32,0.118427951685775,10,11,0,0,0,draw,turn_limit,4
33,0.8648590360377071,6,7,0,0,0,win,wipeout_enemy,4
34,0.22967654216264383,10,11,0,1,-1,loss,turn_limit,4
35,-0.10356878522273978,10,11,0,1,-1,loss,turn_limit,4
36,-0.20540392830057463,10,11,0,0,0,draw,turn_limit,4
37,0.2084046956502433,10,11,0,0,0,draw,turn_limit,4
38,0.9514676496024774,5,6,0,0,0,win,wipeout_enemy,4
39,0.9062118325650512,5,6,0,1,-1,win,wipeout_enemy,4
40,0.47738049104281816,8,9,0,0,0,win,wipeout_enemy,4
41,-0.1962862031826899,9,10,0,0,0,loss,wipeout_model,4
42,0.8047182763285546,6,7,0,0,0,win,wipeout_enemy,4
43,0.5031232257870472,9,10,0,1,-1,win,wipeout_enemy,4
44,1.0749898434789498,4,5,0,1,-1,win,wipeout_enemy,4
45,-0.010916262878398317,10,11,0,1,-1,loss,turn_limit,4
46,0.3939324861062412,9,10,0,0,0,win,wipeout_enemy,4
47,-0.3516068235983898,7,8,0,1,-1,loss,wipeout_model,4
48,0.5111635543891302,7,8,0,0,0,win,wipeout_enemy,4
49,0.16134986748074648,10,11,0,0,0,draw,turn_limit,4
50,0.06724979163856383,10,11,0,0,0,draw,turn_limit,4
51,-0.17102538828652408,10,11,0,1,-1,loss,turn_limit,4
52,0.4801767255485807,8,9,0,1,-1,win,wipeout_enemy,4
53,0.06450085004139032,10,11,0,0,0,draw,turn_limit,4
54,0.08403808187403934,10,11,0,1,-1,loss,turn_limit,4
55,0.08223880670997998,10,11,0,1,-1,loss,turn_limit,4
56,0.8363916647669559,6,7,0,0,0,win,wipeout_enemy,4
57,0.056341438723221095,10,11,0,3,-3,loss,turn_limit,4
58,0.7300709894895303,8,9,0,1,-1,win,wipeout_enemy,4
59,0.3319942971185259,9,10,0,1,-1,win,wipeout_enemy,4
60,0.5834683416661387,8,9,0,0,0,win,wipeout_enemy,4
61,1.1591047319833137,4,5,0,1,-1,win,wipeout_enemy,4
62,0.08518855852521409,10,11,0,0,0,draw,turn_limit,4
63,0.5423654133667204,7,8,0,0,0,win,wipeout_enemy,4
64,-0.08368969196874818,10,11,0,0,0,draw,turn_limit,4
65,0.06443882302315675,10,11,0,0,0,draw,turn_limit,4
66,-0.09502674447036655,10,11,0,1,-1,loss,turn_limit,4
67,0.4602576422712031,9,10,0,0,0,win,wipeout_enemy,4
68,0.45261922609290706,10,11,0,0,0,win,wipeout_enemy,4
69,1.0295320699828565,5,6,0,1,-1,win,wipeout_enemy,4
70,0.05430278914676569,10,11,0,0,0,draw,turn_limit,4
