episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.6620673025809781,8,9,0,0,0,win,wipeout_enemy,4
2,-0.027925890913481445,10,11,0,0,0,draw,turn_limit_Only War,4
3,0.2463433632347381,10,11,0,2,-2,loss,turn_limit_Only War,4
4,0.099312851268645,10,11,0,0,0,draw,turn_limit_Only War,4
5,0.042524525274085366,10,11,1,0,1,win,turn_limit_Only War,4
6,0.028655409970273316,10,11,0,1,-1,loss,turn_limit_Only War,4
7,-0.01381380137716275,10,11,0,1,-1,loss,turn_limit_Only War,4
8,-0.027530406341056978,10,11,0,1,-1,loss,turn_limit_Only War,4
9,0.2182534728287851,10,11,0,1,-1,loss,turn_limit_Only War,4
10,-0.3190339403788939,10,11,0,0,0,loss,wipeout_model,4
11,0.07664228491096776,10,11,0,0,0,draw,turn_limit_Only War,4
12,0.008430244351683732,10,11,0,2,-2,loss,turn_limit_Only War,4
13,-0.2659127063975865,7,8,0,0,0,loss,wipeout_model,4
14,-0.07170323067170185,7,8,0,1,-1,loss,wipeout_model,4
15,0.8476971325857007,8,9,2,2,0,win,wipeout_enemy,4
16,0.46372599699349665,8,9,0,0,0,win,wipeout_enemy,4
17,0.4706340697911394,9,10,0,0,0,win,wipeout_enemy,4
18,0.10463584372834626,10,11,0,1,-1,loss,turn_limit_Only War,4
19,-0.009740953643521812,10,11,0,0,0,draw,turn_limit_Only War,4
20,0.4358433508921,10,11,0,0,0,win,wipeout_enemy,4
21,0.13286451106640132,10,11,0,0,0,draw,turn_limit_Only War,4
22,-0.20949419025454782,10,11,0,0,0,draw,turn_limit_Only War,4
23,-0.019096531346471473,10,11,0,0,0,draw,turn_limit_Only War,4
24,-0.010643651526218142,10,11,0,0,0,draw,turn_limit_Only War,4
25,0.038037767833854014,10,11,0,0,0,draw,turn_limit_Only War,4
26,-0.36025518931747885,9,10,0,1,-1,loss,wipeout_model,4
27,0.21434913317045023,8,9,2,0,2,loss,wipeout_model,4
28,0.5447819201198831,10,11,1,1,0,win,wipeout_enemy,4
29,0.48396943084916055,10,11,0,0,0,win,wipeout_enemy,4
30,-0.41483951745368003,9,10,0,0,0,loss,wipeout_model,4
31,-0.09542405602319447,10,11,0,1,-1,loss,turn_limit_Only War,4
32,0.10469284490256466,10,11,0,0,0,draw,turn_limit_Only War,4
33,-0.38946979576485385,10,11,0,2,-2,loss,turn_limit_Only War,4
34,-0.0782883014612088,10,11,0,0,0,draw,turn_limit_Only War,4
35,0.02495859052096864,10,11,0,1,-1,loss,turn_limit_Only War,4
36,0.01651634818482104,10,11,0,1,-1,loss,turn_limit_Only War,4
37,-0.017566803721186845,10,11,0,1,-1,loss,turn_limit_Only War,4
38,0.215140752813305,10,11,0,0,0,draw,turn_limit_Only War,4
39,0.08579439460069091,10,11,0,0,0,draw,turn_limit_Only War,4
40,0.03477882086653341,10,11,0,1,-1,loss,turn_limit_Only War,4
41,0.039482569686904716,10,11,0,1,-1,loss,turn_limit_Only War,4
42,-0.3053250886911532,8,9,0,1,-1,loss,wipeout_model,4
43,-0.017375191334986696,10,11,0,0,0,draw,turn_limit_Only War,4
44,-0.01984913908064982,10,11,0,0,0,draw,turn_limit_Only War,4
45,-0.028182663478072932,10,11,0,1,-1,loss,turn_limit_Only War,4
46,-0.03125180273366019,10,11,0,0,0,draw,turn_limit_Only War,4
47,-0.04900386522028059,10,11,0,0,0,draw,turn_limit_Only War,4
48,-0.029214059093010215,10,11,0,1,-1,loss,turn_limit_Only War,4
49,0.6357435393481141,7,8,0,2,-2,win,wipeout_enemy,4
50,0.21457696223966605,10,11,0,0,0,draw,turn_limit_Only War,4
51,-0.23616446898769924,9,10,0,0,0,loss,wipeout_model,4
52,0.3607158658937875,8,9,0,2,-2,win,wipeout_enemy,4
53,0.6158712684805147,8,9,0,1,-1,win,wipeout_enemy,4
54,0.6332591817675731,6,7,0,1,-1,win,wipeout_enemy,4
55,0.5372904721538174,9,10,0,0,0,win,wipeout_enemy,4
56,0.011894454693223703,10,11,0,0,0,draw,turn_limit_Only War,4
57,0.11001551527314612,10,11,0,0,0,draw,turn_limit_Only War,4
58,0.06331408344953483,10,11,0,0,0,draw,turn_limit_Only War,4
59,-0.16727451542900387,10,11,0,0,0,loss,wipeout_model,4
60,0.08122743393925477,10,11,0,0,0,draw,turn_limit_Only War,4
61,0.5565289889469802,7,8,0,0,0,win,wipeout_enemy,4
62,0.01788702450938367,10,11,0,3,-3,loss,turn_limit_Only War,4
63,0.011203884916416388,10,11,0,0,0,draw,turn_limit_Only War,4
64,-0.05649866246725336,10,11,0,0,0,draw,turn_limit_Only War,4
65,0.12177837769811775,10,11,0,2,-2,loss,turn_limit_Only War,4
66,0.08480351008432742,10,11,0,1,-1,loss,turn_limit_Only War,4
67,0.3929050462528451,9,10,0,0,0,win,wipeout_enemy,4
68,-0.230426085834825,10,11,0,1,-1,loss,wipeout_model,4
69,0.034633441855359146,10,11,0,0,0,draw,turn_limit_Only War,4
70,-0.1348090208007238,9,10,0,2,-2,loss,wipeout_model,4
71,0.026523294350504052,10,11,0,1,-1,loss,turn_limit_Only War,4
72,0.0020700059024068157,10,11,0,1,-1,loss,turn_limit_Only War,4
73,-0.035304590619666246,10,11,0,1,-1,loss,turn_limit_Only War,4
74,0.487770312903249,10,11,0,1,-1,win,wipeout_enemy,4
75,-0.1673783866795529,9,10,0,0,0,loss,wipeout_model,4
76,-0.3721144792973724,10,11,0,0,0,draw,turn_limit_Only War,4
77,-0.07012845869798352,10,11,0,0,0,draw,turn_limit_Only War,4
78,-0.05675722310294519,10,11,0,0,0,draw,turn_limit_Only War,4
79,0.08187745340609963,10,11,0,2,-2,loss,turn_limit_Only War,4
80,-0.1962013719833519,8,9,0,0,0,loss,wipeout_model,4
81,-0.015435494689220055,10,11,0,0,0,draw,turn_limit_Only War,4
82,0.03285088935932648,10,11,0,2,-2,loss,turn_limit_Only War,4
83,-0.0005114708107155915,10,11,0,1,-1,loss,turn_limit_Only War,4
84,0.020419909086435862,10,11,0,0,0,loss,wipeout_model,4
85,-0.18659660069136502,8,9,0,0,0,loss,wipeout_model,4
86,-0.41924461168265087,6,7,0,0,0,loss,wipeout_model,4
87,-0.11178571064791373,10,11,0,1,-1,loss,turn_limit_Only War,4
88,-0.33362128197901747,10,11,0,2,-2,loss,turn_limit_Only War,4
89,-0.1448813921236875,10,11,0,0,0,loss,wipeout_model,4
90,0.57532312056396,8,9,0,0,0,win,wipeout_enemy,4
91,-0.2198970760551546,7,8,0,1,-1,loss,wipeout_model,4
92,0.06376993800568435,10,11,0,1,-1,loss,turn_limit_Only War,4
93,0.5339803984656984,7,8,0,0,0,win,wipeout_enemy,4
94,0.09772486827538833,10,11,0,0,0,draw,turn_limit_Only War,4
95,-0.01107372186672655,10,11,0,0,0,draw,turn_limit_Only War,4
96,0.09235796930331988,10,11,0,0,0,draw,turn_limit_Only War,4
97,-0.06768333429186481,10,11,0,0,0,loss,wipeout_model,4
98,0.3370721692738733,10,11,0,0,0,win,wipeout_enemy,4
99,0.5080810912224772,9,10,0,0,0,win,wipeout_enemy,4
100,-0.014846558871453317,10,11,0,0,0,draw,turn_limit_Only War,4
101,-0.023894974039544353,10,11,0,0,0,draw,turn_limit_Only War,4
102,0.7220000000000001,10,11,1,1,0,win,wipeout_enemy,4
103,-0.2691159067307744,9,10,0,2,-2,loss,wipeout_model,4
104,-0.11993311294043037,10,11,0,1,-1,loss,wipeout_model,4
105,0.27154064842896164,10,11,2,0,2,win,turn_limit_Only War,4
106,-0.0797604127830218,10,11,0,1,-1,loss,wipeout_model,4
107,0.4749778568334421,7,8,0,1,-1,win,wipeout_enemy,4
108,0.04388392927883696,10,11,0,0,0,draw,turn_limit_Only War,4
109,0.009446436275529354,10,11,0,0,0,draw,turn_limit_Only War,4
110,-0.04627025998184793,10,11,0,2,-2,loss,turn_limit_Only War,4
111,-0.435778000354059,7,8,0,0,0,loss,wipeout_model,4
112,0.018903691217292958,10,11,0,0,0,draw,turn_limit_Only War,4
113,-0.16690152830917265,10,11,0,1,-1,loss,turn_limit_Only War,4
114,0.06820113610741606,10,11,0,1,-1,loss,turn_limit_Only War,4
115,0.18599746672340778,10,11,0,0,0,draw,turn_limit_Only War,4
116,0.15757435416667523,10,11,3,2,1,win,turn_limit_Only War,4
