episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.9123308203033679,6,7,0,0,0,win,wipeout_enemy,4
2,-0.3348244890976408,7,8,0,0,0,loss,wipeout_model,4
3,-0.17871644367386075,8,9,0,0,0,loss,wipeout_model,4
4,-0.09910964103662748,10,11,0,2,-2,loss,turn_limit_Only War,4
5,0.1046615498253908,10,11,0,0,0,draw,turn_limit_Only War,4
6,0.006097371977124273,10,11,0,0,0,draw,turn_limit_Only War,4
7,0.0995848534214547,10,11,0,1,-1,loss,turn_limit_Only War,4
8,-0.002449050419200267,10,11,0,0,0,draw,turn_limit_Only War,4
9,-0.09665354746996965,10,11,0,1,-1,loss,turn_limit_Only War,4
10,0.07289864890749118,10,11,0,0,0,draw,turn_limit_Only War,4
11,-0.04248794831132842,10,11,0,0,0,draw,turn_limit_Only War,4
12,-0.027382037454104946,10,11,0,0,0,draw,turn_limit_Only War,4
13,-0.32127468846559454,5,6,0,0,0,loss,wipeout_model,4
14,-0.49251962710490294,7,8,0,0,0,loss,wipeout_model,4
15,0.7640383594479867,6,7,0,0,0,win,wipeout_enemy,4
16,-0.1615717377930906,10,11,0,0,0,draw,turn_limit_Only War,4
17,-0.3262503803228593,6,7,0,0,0,loss,wipeout_model,4
18,0.8207773530200401,7,8,0,1,-1,win,wipeout_enemy,4
19,0.15879393722626742,8,9,0,0,0,win,wipeout_enemy,4
20,-0.13437847461903518,10,11,0,0,0,draw,turn_limit_Only War,4
21,0.08972662625238813,10,11,0,1,-1,loss,turn_limit_Only War,4
22,-0.00033384989695067963,10,11,0,0,0,draw,turn_limit_Only War,4
23,0.04804912567184816,10,11,0,0,0,draw,turn_limit_Only War,4
24,0.18916155417484581,10,11,0,1,-1,loss,turn_limit_Only War,4
25,0.12421569405337914,10,11,0,0,0,draw,turn_limit_Only War,4
26,0.45708545798866484,7,8,0,0,0,win,wipeout_enemy,4
27,0.04059573919517053,10,11,0,1,-1,loss,turn_limit_Only War,4
28,-0.2846051098741028,9,10,0,0,0,loss,wipeout_model,4
29,-0.06559911920469043,10,11,0,0,0,draw,turn_limit_Only War,4
30,0.4259446770017223,10,11,0,0,0,win,wipeout_enemy,4
31,0.01670620457094586,8,9,1,3,-2,loss,wipeout_model,4
32,0.07696172161051747,10,11,0,1,-1,loss,turn_limit_Only War,4
33,0.6396115580522471,6,7,0,0,0,win,wipeout_enemy,4
34,0.04289538512105791,10,11,0,1,-1,loss,turn_limit_Only War,4
35,-0.014129443478225793,10,11,0,0,0,draw,turn_limit_Only War,4
36,0.10359568097044829,10,11,0,0,0,draw,turn_limit_Only War,4
37,0.15123533062557365,10,11,0,1,-1,loss,turn_limit_Only War,4
38,-0.24026676540448483,9,10,0,1,-1,loss,wipeout_model,4
39,-0.2523839900340041,7,8,0,0,0,loss,wipeout_model,4
40,-0.11139388344925708,10,11,0,1,-1,loss,turn_limit_Only War,4
41,0.7570076284109514,6,7,0,0,0,win,wipeout_enemy,4
42,0.9156091674394473,5,6,0,0,0,win,wipeout_enemy,4
43,-0.0024422643995699865,10,11,0,0,0,draw,turn_limit_Only War,4
44,0.27189091881170246,10,11,0,1,-1,win,wipeout_enemy,4
45,-0.303196426631693,7,8,0,1,-1,loss,wipeout_model,4
46,0.02820322584640288,10,11,0,1,-1,loss,turn_limit_Only War,4
47,-0.25480501998205596,10,11,0,0,0,loss,wipeout_model,4
48,0.05449223814072557,10,11,0,0,0,draw,turn_limit_Only War,4
49,0.01257949824036311,10,11,0,0,0,draw,turn_limit_Only War,4
50,0.7227968163858937,6,7,0,0,0,win,wipeout_enemy,4
51,-0.015039876520662469,10,11,0,1,-1,loss,turn_limit_Only War,4
52,0.22617176668571318,10,11,0,1,-1,loss,turn_limit_Only War,4
53,0.06367522034755893,10,11,0,0,0,draw,turn_limit_Only War,4
54,-0.1423228886342817,10,11,0,0,0,draw,turn_limit_Only War,4
55,0.4743328220629547,8,9,0,0,0,win,wipeout_enemy,4
56,-0.21811571667189655,10,11,0,0,0,loss,wipeout_model,4
57,0.5255746225332186,8,9,0,1,-1,win,wipeout_enemy,4
58,0.35131176298494793,10,11,0,1,-1,loss,turn_limit_Only War,4
59,0.5226628118384471,8,9,0,0,0,win,wipeout_enemy,4
60,0.09654546042157167,10,11,0,1,-1,loss,turn_limit_Only War,4
61,0.07454843072226451,10,11,0,1,-1,loss,turn_limit_Only War,4
62,0.9981111086445816,6,7,0,0,0,win,wipeout_enemy,4
63,0.2019292506933962,10,11,0,0,0,draw,turn_limit_Only War,4
64,0.15779161918842524,10,11,0,0,0,draw,turn_limit_Only War,4
65,0.5970001417236557,10,11,1,0,1,win,wipeout_enemy,4
66,-0.157087886433609,10,11,0,1,-1,loss,wipeout_model,4
67,0.0064602193941882494,10,11,0,0,0,draw,turn_limit_Only War,4
68,0.9415409452496761,8,9,2,0,2,win,wipeout_enemy,4
69,-0.060277614808838184,9,10,0,0,0,loss,wipeout_model,4
70,0.20161232936594478,10,11,1,0,1,win,turn_limit_Only War,4
71,-0.13195692710157325,10,11,0,0,0,draw,turn_limit_Only War,4
