episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.33999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
2,-0.32,5,6,0,0,0,draw,turn_limit_Only War,4
3,-0.20000000000000004,5,6,4,1,3,win,turn_limit_Only War,4
4,0.18,5,6,0,0,0,draw,turn_limit_Only War,4
5,-0.42000000000000004,5,6,0,1,-1,loss,turn_limit_Only War,4
6,-1.16,5,6,0,1,-1,loss,turn_limit_Only War,4
7,0.6199999999999999,5,6,1,2,-1,loss,turn_limit_Only War,4
8,0.33999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
9,-1.22,5,6,4,2,2,win,turn_limit_Only War,4
10,-0.5999999999999999,5,6,3,1,2,win,turn_limit_Only War,4
11,-1.1199999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
12,-1.6,5,6,0,3,-3,loss,turn_limit_Only War,4
13,-1.42,5,6,0,0,0,draw,turn_limit_Only War,4
14,-0.6799999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
15,-0.78,5,6,0,0,0,draw,turn_limit_Only War,4
16,-0.38,5,6,1,0,1,win,turn_limit_Only War,4
17,-0.18,5,6,1,1,0,draw,turn_limit_Only War,4
18,-0.6199999999999999,5,6,2,0,2,win,turn_limit_Only War,4
19,-2.18,5,6,0,0,0,draw,turn_limit_Only War,4
20,-0.08,5,6,0,1,-1,loss,turn_limit_Only War,4
21,-1.7,5,6,3,2,1,win,turn_limit_Only War,4
22,0.76,5,6,3,0,3,win,turn_limit_Only War,4
23,-0.41999999999999993,5,6,2,0,2,win,turn_limit_Only War,4
24,-0.8799999999999999,5,6,1,1,0,draw,turn_limit_Only War,4
25,-1.0799999999999998,5,6,2,2,0,draw,turn_limit_Only War,4
26,0.12000000000000002,5,6,3,0,3,win,turn_limit_Only War,4
27,-2.2204460492503132e-17,5,6,2,0,2,win,turn_limit_Only War,4
28,-1.58,5,6,0,3,-3,loss,turn_limit_Only War,4
29,-1.16,5,6,0,3,-3,loss,turn_limit_Only War,4
30,-1.9600000000000002,5,6,0,3,-3,loss,turn_limit_Only War,4
31,-0.3,5,6,2,2,0,draw,turn_limit_Only War,4
32,-0.6399999999999999,5,6,2,0,2,win,turn_limit_Only War,4
33,-0.9199999999999999,5,6,2,1,1,win,turn_limit_Only War,4
34,0.6199999999999999,5,6,2,2,0,draw,turn_limit_Only War,4
35,-1.1800000000000002,5,6,0,2,-2,loss,turn_limit_Only War,4
36,-0.54,5,6,1,0,1,win,turn_limit_Only War,4
37,-1.0799999999999998,5,6,0,2,-2,loss,turn_limit_Only War,4
38,-0.22000000000000003,5,6,2,0,2,win,turn_limit_Only War,4
39,-0.14000000000000004,5,6,4,0,4,win,turn_limit_Only War,4
