episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.302125,10,11,0,0,0,draw,turn_limit_Only War,4
2,-1.0161875,10,11,0,2,-2,loss,turn_limit_Only War,4
3,-0.7120624999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
4,-0.5885,10,11,2,0,2,win,turn_limit_Only War,4
5,-2.575625,10,11,0,1,-1,loss,turn_limit_Only War,4
6,-1.7583749999999998,10,11,2,3,-1,loss,turn_limit_Only War,4
7,-1.4666875000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
8,-1.0175,10,11,2,3,-1,loss,turn_limit_Only War,4
9,-1.050125,10,11,0,0,0,draw,turn_limit_Only War,4
10,-1.5391875000000002,10,11,0,7,-7,loss,turn_limit_Only War,4
11,-1.0599375,10,11,0,5,-5,loss,turn_limit_Only War,4
12,-0.670625,10,11,4,4,0,draw,turn_limit_Only War,4
13,-0.9954687499999999,8,9,1,4,-3,loss,wipeout_model,4
14,-2.478375,10,11,1,4,-3,loss,turn_limit_Only War,4
15,-1.150625,8,9,1,0,1,loss,wipeout_model,4
16,-0.6219375,10,11,0,1,-1,loss,turn_limit_Only War,4
17,-0.9753124999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
18,-1.2570625,10,11,4,4,0,draw,turn_limit_Only War,4
19,-0.1210625,10,11,3,0,3,win,turn_limit_Only War,4
20,-2.8964375,10,11,3,2,1,win,turn_limit_Only War,4
21,-0.8691875000000001,10,11,1,2,-1,loss,turn_limit_Only War,4
22,-1.149375,10,11,0,0,0,draw,turn_limit_Only War,4
23,-2.6055625,10,11,0,2,-2,loss,turn_limit_Only War,4
24,-1.2413750000000001,10,11,0,8,-8,loss,turn_limit_Only War,4
25,0.27743749999999995,10,11,10,1,9,win,turn_limit_Only War,4
26,-3.2876874999999997,10,11,2,1,1,win,turn_limit_Only War,4
27,-0.2684722222222222,9,10,1,2,-1,loss,wipeout_model,4
28,-0.8583125,10,11,1,3,-2,loss,turn_limit_Only War,4
29,-1.0551875,10,11,0,2,-2,loss,turn_limit_Only War,4
30,-0.9990625,10,11,3,3,0,draw,turn_limit_Only War,4
31,-1.5285625,10,11,0,7,-7,loss,turn_limit_Only War,4
32,-0.425,10,11,2,0,2,win,turn_limit_Only War,4
33,-0.8699375,10,11,2,1,1,win,turn_limit_Only War,4
34,-1.4837500000000001,10,11,0,3,-3,loss,turn_limit_Only War,4
35,-2.0384375,10,11,4,1,3,win,turn_limit_Only War,4
