episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.8400000000000001,10,10,0,3,-3,loss,turn_limit_ancient_relic,2
2,0.07000000000000003,10,10,5,2,3,win,turn_limit_ancient_relic,2
3,-0.36,10,10,2,6,-4,loss,turn_limit_ancient_relic,2
4,-0.65,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
5,-1.7899999999999998,10,10,0,1,-1,loss,wipe_model,4
6,0.01000000000000002,10,10,2,0,2,win,turn_limit_ancient_relic,2
7,-0.73,10,10,2,2,0,draw,turn_limit_ancient_relic,2
8,-0.2,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
9,0.22999999999999998,10,10,5,3,2,win,turn_limit_ancient_relic,2
10,0.12000000000000004,10,10,4,3,1,win,turn_limit_ancient_relic,2
11,-0.4699999999999999,10,10,1,4,-3,loss,turn_limit_ancient_relic,2
12,-0.49000000000000005,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
13,-0.31999999999999995,10,10,1,1,0,draw,turn_limit_ancient_relic,2
14,-0.03999999999999993,10,10,5,1,4,win,turn_limit_ancient_relic,2
15,-0.32,10,10,2,0,2,win,turn_limit_ancient_relic,2
16,0.08000000000000003,10,10,2,0,2,win,turn_limit_ancient_relic,2
17,-1.3,10,10,0,0,0,draw,turn_limit_ancient_relic,2
18,-0.4699999999999999,10,10,5,0,5,win,turn_limit_ancient_relic,2
19,-1.29,10,10,0,0,0,loss,wipe_model,4
20,-0.04,10,10,0,0,0,draw,turn_limit_ancient_relic,2
21,-0.5599999999999999,10,10,0,0,0,draw,turn_limit_ancient_relic,2
22,-0.8,9,9,2,0,2,loss,wipe_model,4
23,-0.36,10,10,0,0,0,draw,turn_limit_ancient_relic,2
24,-0.7666666666666666,6,6,1,0,1,loss,wipe_model,4
25,-0.8299999999999998,10,10,0,0,0,draw,turn_limit_ancient_relic,2
26,0.33,10,10,1,0,1,win,turn_limit_ancient_relic,2
27,-0.22000000000000003,10,10,3,0,3,win,turn_limit_ancient_relic,2
28,-1.1,10,10,0,0,0,loss,wipe_model,4
29,-0.17777777777777778,9,9,2,0,2,loss,wipe_model,4
30,-0.25,10,10,0,0,0,draw,turn_limit_ancient_relic,2
