episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.19,10,10,9,0,9,win,turn_limit_ancient_relic,2
2,-0.15,10,10,0,0,0,draw,turn_limit_ancient_relic,2
3,-1.0699999999999998,10,10,0,0,0,draw,turn_limit_domination,3
4,-0.85,10,10,0,0,0,win,wipe_enemy,4
5,0.04000000000000002,10,10,9,4,5,win,turn_limit_domination,3
6,-0.775,8,8,8,8,0,loss,wipe_model,4
7,-1.6428571428571428,7,7,7,7,0,loss,wipe_model,4
8,-1.3111111111111111,9,9,7,9,-2,loss,wipe_model,4
9,-0.85,10,10,0,10,-10,loss,turn_limit_domination,3
10,-0.6,5,5,0,5,-5,loss,wipe_model,4
11,0.08750000000000006,8,8,0,8,-8,win,wipe_enemy,4
12,-1.01,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
13,-1.19,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
14,-1.4714285714285715,7,7,0,7,-7,loss,wipe_model,4
15,-0.21666666666666656,6,6,0,6,-6,win,wipe_enemy,4
16,-0.35,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
17,-1.04,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
18,-0.97,10,10,0,10,-10,loss,turn_limit_domination,3
19,-0.8099999999999999,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
20,-1.0,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
21,-0.11999999999999997,5,5,0,5,-5,win,wipe_enemy,4
22,-0.74,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
23,-0.9199999999999999,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
24,-0.32,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
25,-0.13,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
26,-0.8699999999999999,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
27,0.6571428571428571,7,7,0,7,-7,win,wipe_enemy,4
28,0.6799999999999999,10,10,5,10,-5,win,wipe_enemy,4
29,-0.7555555555555554,9,9,9,9,0,win,wipe_enemy,4
30,-0.9857142857142857,7,7,12,7,5,loss,wipe_model,4
31,-1.3666666666666665,6,6,8,6,2,loss,wipe_model,4
32,-0.925,8,8,6,8,-2,loss,wipe_model,4
33,-1.54,10,10,0,10,-10,loss,turn_limit_domination,3
34,-1.04,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
35,0.19,10,10,7,10,-3,loss,turn_limit_domination,3
36,-0.76,10,10,13,10,3,win,turn_limit_ancient_relic,2
37,-1.011111111111111,9,9,8,9,-1,loss,wipe_model,4
38,-0.8,9,9,2,9,-7,loss,wipe_model,4
39,-0.6666666666666666,6,6,4,6,-2,win,wipe_enemy,4
40,-1.1888888888888889,9,9,4,9,-5,loss,wipe_model,4
41,-1.1400000000000001,10,10,1,10,-9,loss,turn_limit_ancient_relic,2
42,-0.5444444444444445,9,9,9,9,0,loss,wipe_model,4
43,-1.1888888888888889,9,9,19,9,10,loss,wipe_model,4
44,0.23000000000000004,10,10,2,1,1,win,turn_limit_slay_and_secure,1
45,-0.78,10,10,2,1,1,win,turn_limit_slay_and_secure,1
46,0.32,10,10,23,10,13,win,turn_limit_ancient_relic,2
47,-0.5125,8,8,9,8,1,win,wipe_enemy,4
48,-0.74,10,10,16,10,6,win,turn_limit_ancient_relic,2
49,-0.21999999999999997,10,10,22,10,12,win,turn_limit_ancient_relic,2
50,0.37,10,10,2,1,1,win,turn_limit_slay_and_secure,1
51,-0.73,10,10,20,10,10,loss,wipe_model,4
52,0.04,10,10,12,10,2,win,turn_limit_domination,3
53,0.9444444444444444,9,9,3,9,-6,win,wipe_enemy,4
54,-1.1,10,10,7,10,-3,loss,turn_limit_ancient_relic,2
55,-0.33999999999999997,10,10,1,1,0,draw,turn_limit_slay_and_secure,1
56,-1.02,5,5,5,5,0,win,wipe_enemy,4
57,-0.975,8,8,8,8,0,loss,wipe_model,4
58,-0.7699999999999999,10,10,3,1,2,win,turn_limit_slay_and_secure,1
59,-0.51,10,10,30,10,20,loss,wipe_model,4
60,-0.24,10,10,36,10,26,win,turn_limit_ancient_relic,2
61,-0.19,10,10,29,10,19,win,turn_limit_domination,3
62,0.29,10,10,28,10,18,win,turn_limit_ancient_relic,2
