episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.8334938742668345,5,6,0,1,-1,win,wipeout_enemy,4
2,0.6989313930299662,6,7,0,1,-1,win,wipeout_enemy,4
3,0.6454511881594548,6,7,0,0,0,win,wipeout_enemy,4
4,0.4994036204433063,7,8,0,0,0,win,wipeout_enemy,4
5,-0.37384895717137007,8,9,0,1,-1,loss,wipeout_model,4
6,0.33516664796052814,9,10,0,0,0,win,wipeout_enemy,4
7,0.4767502616100452,10,11,0,0,0,win,wipeout_enemy,4
8,-0.18769086352936054,10,11,0,0,0,draw,turn_limit_Only War,4
9,0.10312898400836419,10,11,0,1,-1,loss,turn_limit_Only War,4
10,0.11619424650749313,10,11,0,1,-1,loss,turn_limit_Only War,4
11,0.1564761929656381,10,11,0,1,-1,loss,turn_limit_Only War,4
12,0.2761844189132218,10,11,0,1,-1,win,wipeout_enemy,4
13,0.2939257827773373,10,11,2,0,2,win,turn_limit_Only War,4
14,0.43098383148007485,9,10,0,0,0,win,wipeout_enemy,4
15,0.3904523510446617,7,8,0,1,-1,win,wipeout_enemy,4
16,0.11882351106437031,10,11,0,0,0,win,wipeout_enemy,4
17,-0.3665400115395626,10,11,0,0,0,draw,turn_limit_Only War,4
18,0.7294210143245082,7,8,0,1,-1,win,wipeout_enemy,4
19,0.6640300071217873,7,8,0,0,0,win,wipeout_enemy,4
20,0.12207893390140538,10,11,0,0,0,draw,turn_limit_Only War,4
21,0.1710674281179661,10,11,0,0,0,draw,turn_limit_Only War,4
22,0.12067133769523639,10,11,0,1,-1,loss,turn_limit_Only War,4
23,0.07686975872986185,10,11,0,1,-1,loss,turn_limit_Only War,4
24,-0.0038097329743958007,10,11,0,0,0,draw,turn_limit_Only War,4
25,0.8827225495843545,5,6,0,0,0,win,wipeout_enemy,4
26,0.4394000613112554,9,10,0,0,0,win,wipeout_enemy,4
27,0.4894551425577268,8,9,0,0,0,win,wipeout_enemy,4
28,0.4288133389822459,9,10,0,0,0,win,wipeout_enemy,4
29,0.16853068790739495,10,11,0,1,-1,loss,turn_limit_Only War,4
30,-0.0020734377282903725,10,11,0,0,0,draw,turn_limit_Only War,4
31,0.0019986760245956628,10,11,0,2,-2,loss,turn_limit_Only War,4
32,0.5360515774178284,8,9,0,0,0,win,wipeout_enemy,4
33,0.32938487911531417,10,11,1,0,1,win,turn_limit_Only War,4
34,0.23767665711735608,10,11,1,1,0,draw,turn_limit_Only War,4
35,-0.009264579561419111,10,11,0,1,-1,loss,turn_limit_Only War,4
36,0.298066285945193,10,11,1,1,0,draw,turn_limit_Only War,4
37,0.05331059505925588,10,11,0,1,-1,loss,turn_limit_Only War,4
38,0.4414867003424956,8,9,0,0,0,win,wipeout_enemy,4
39,0.36070819973619295,10,11,0,0,0,win,wipeout_enemy,4
40,0.10475785348540467,10,11,0,1,-1,loss,turn_limit_Only War,4
41,0.3065570531042111,10,11,0,0,0,draw,turn_limit_Only War,4
42,0.8611813331149001,5,6,0,1,-1,win,wipeout_enemy,4
43,-0.3414560932511182,9,10,0,1,-1,loss,wipeout_model,4
44,0.35738385120948407,10,11,0,1,-1,win,wipeout_enemy,4
45,-0.027048340455293605,10,11,0,0,0,draw,turn_limit_Only War,4
46,-0.0429039523716796,10,11,0,1,-1,loss,turn_limit_Only War,4
47,0.10404074060015103,10,11,0,1,-1,loss,turn_limit_Only War,4
48,0.13534298690298152,10,11,0,0,0,draw,turn_limit_Only War,4
49,-0.1271511378773298,10,11,0,0,0,draw,turn_limit_Only War,4
50,0.9102504783905531,5,6,0,0,0,win,wipeout_enemy,4
51,-0.2583587634780654,9,10,0,1,-1,loss,wipeout_model,4
52,0.7001581063524697,7,8,0,0,0,win,wipeout_enemy,4
53,0.0806365500120317,10,11,0,1,-1,loss,turn_limit_Only War,4
54,-0.1984885711864282,9,10,0,1,-1,loss,wipeout_model,4
55,0.7352338275784999,7,8,0,1,-1,win,wipeout_enemy,4
56,0.09381317206302658,10,11,0,1,-1,loss,turn_limit_Only War,4
57,-0.2917001120235024,8,9,0,0,0,loss,wipeout_model,4
58,0.2860800278827635,10,11,3,0,3,win,turn_limit_Only War,4
59,0.5885761730543225,8,9,0,0,0,win,wipeout_enemy,4
60,0.2233749745090407,10,11,0,0,0,draw,turn_limit_Only War,4
61,0.33512816388404854,8,9,0,0,0,win,wipeout_enemy,4
62,0.019645819077981446,10,11,0,0,0,draw,turn_limit_Only War,4
63,0.6636207736439732,8,9,0,1,-1,win,wipeout_enemy,4
64,0.5955156073290119,7,8,0,1,-1,win,wipeout_enemy,4
65,-0.034786255566992164,10,11,0,1,-1,loss,turn_limit_Only War,4
66,-0.19461997570524142,8,9,0,0,0,loss,wipeout_model,4
67,0.14030022364038938,10,11,0,0,0,draw,turn_limit_Only War,4
68,-0.0744054059283616,10,11,0,0,0,draw,turn_limit_Only War,4
69,0.05491196864788485,10,11,0,0,0,draw,turn_limit_Only War,4
70,0.29418209811015517,10,11,0,1,-1,loss,turn_limit_Only War,4
71,0.1746338350909023,10,11,1,0,1,win,turn_limit_Only War,4
72,0.4371951122183735,9,10,0,1,-1,win,wipeout_enemy,4
73,0.5683189107930183,9,10,0,1,-1,win,wipeout_enemy,4
74,0.1055628002415738,10,11,0,1,-1,loss,turn_limit_Only War,4
75,0.118433910413026,10,11,0,0,0,draw,turn_limit_Only War,4
76,0.5226233201628484,8,9,0,0,0,win,wipeout_enemy,4
77,0.02995813991852484,10,11,0,1,-1,loss,turn_limit_Only War,4
78,0.7347505225549454,7,8,0,0,0,win,wipeout_enemy,4
79,-0.12605430489875663,10,11,0,0,0,draw,turn_limit_Only War,4
80,0.08100969230876333,10,11,0,1,-1,loss,turn_limit_Only War,4
81,0.4548915207972327,10,11,1,1,0,win,wipeout_enemy,4
82,0.7836956981919894,5,6,0,1,-1,win,wipeout_enemy,4
83,0.8798341145689517,5,6,0,0,0,win,wipeout_enemy,4
84,0.5057732913898908,8,9,0,0,0,win,wipeout_enemy,4
85,0.5656296296296296,9,10,0,0,0,win,wipeout_enemy,4
86,0.17584792128335378,10,11,0,1,-1,loss,turn_limit_Only War,4
87,0.40803386656408336,9,10,0,1,-1,win,wipeout_enemy,4
88,-0.03950846778633623,10,11,0,0,0,draw,turn_limit_Only War,4
89,0.05664113866050282,10,11,0,0,0,draw,turn_limit_Only War,4
90,0.11096662077271376,10,11,0,1,-1,loss,turn_limit_Only War,4
91,0.6464098732432785,8,9,0,0,0,win,wipeout_enemy,4
92,0.1187586464648688,10,11,0,1,-1,loss,turn_limit_Only War,4
93,0.12126008173787046,10,11,0,0,0,draw,turn_limit_Only War,4
94,-0.10556333573059555,10,11,0,0,0,draw,turn_limit_Only War,4
95,0.22931377120290547,10,11,0,1,-1,loss,turn_limit_Only War,4
96,0.028425920715487014,10,11,0,1,-1,loss,turn_limit_Only War,4
97,0.2137174941732191,10,11,0,0,0,win,wipeout_enemy,4
98,0.4832300481780663,8,9,0,1,-1,win,wipeout_enemy,4
99,0.012191270367018576,10,11,0,1,-1,loss,turn_limit_Only War,4
100,-0.06755668324014792,10,11,0,0,0,loss,wipeout_model,4
101,0.1806069432928478,10,11,0,0,0,draw,turn_limit_Only War,4
102,0.4827935943146249,9,10,0,1,-1,win,wipeout_enemy,4
103,1.0999184292969282,4,5,0,0,0,win,wipeout_enemy,4
104,0.4909050546369106,9,10,0,0,0,win,wipeout_enemy,4
105,-0.09161915511180216,10,11,0,1,-1,loss,turn_limit_Only War,4
106,0.6074416482896715,7,8,0,0,0,win,wipeout_enemy,4
107,0.09176018606523835,10,11,0,0,0,draw,turn_limit_Only War,4
108,-0.16170472012419462,10,11,0,0,0,draw,turn_limit_Only War,4
109,0.5390472682743086,8,9,0,0,0,win,wipeout_enemy,4
110,0.37953993505113154,10,11,0,1,-1,loss,turn_limit_Only War,4
111,0.6024094563554836,9,10,0,1,-1,win,wipeout_enemy,4
112,0.057878073273220254,10,11,0,1,-1,loss,turn_limit_Only War,4
113,0.6068506200105707,7,8,0,0,0,win,wipeout_enemy,4
114,0.5103243071283355,9,10,0,1,-1,win,wipeout_enemy,4
115,0.9487390102643303,7,8,0,1,-1,win,wipeout_enemy,4
116,0.622438366413726,7,8,0,0,0,win,wipeout_enemy,4
117,0.4416098982218692,10,11,0,0,0,win,wipeout_enemy,4
118,-0.028455716964441758,10,11,0,1,-1,loss,turn_limit_Only War,4
119,0.7685910293446262,5,6,0,0,0,win,wipeout_enemy,4
120,-0.0832200548107628,10,11,0,0,0,draw,turn_limit_Only War,4
121,0.9151339303943301,4,5,0,0,0,win,wipeout_enemy,4
122,0.5802369258232938,8,9,0,0,0,win,wipeout_enemy,4
123,0.10764103619613678,10,11,0,0,0,draw,turn_limit_Only War,4
