episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.882533869361262,5,6,0,1,-1,win,wipeout_enemy,4
2,0.869917469475404,6,7,0,1,-1,win,wipeout_enemy,4
3,0.8340833333333335,6,7,0,0,0,win,wipeout_enemy,4
4,-0.30090608659500584,7,8,0,0,0,loss,wipeout_model,4
5,0.5715436004566341,9,10,0,1,-1,win,wipeout_enemy,4
6,0.37868503929886493,10,11,0,1,-1,win,wipeout_enemy,4
7,0.07443127948153046,10,11,0,0,0,draw,turn_limit_Only War,4
8,0.2466631053121607,10,11,0,0,0,draw,turn_limit_Only War,4
9,0.12983797152434023,10,11,0,1,-1,loss,turn_limit_Only War,4
10,0.3909419877018062,10,11,0,0,0,win,wipeout_enemy,4
11,0.08837497803160142,10,11,0,0,0,draw,turn_limit_Only War,4
12,-0.036057631951410034,10,11,0,0,0,draw,turn_limit_Only War,4
13,0.9158463473222686,5,6,0,0,0,win,wipeout_enemy,4
14,0.3819537909865282,8,9,0,0,0,win,wipeout_enemy,4
15,0.8695851745728067,5,6,0,1,-1,win,wipeout_enemy,4
16,0.16090675744536845,10,11,0,1,-1,loss,turn_limit_Only War,4
17,0.12452759746370883,10,11,0,1,-1,loss,turn_limit_Only War,4
18,0.6306456361067093,7,8,0,0,0,win,wipeout_enemy,4
19,-0.2750809863670245,8,9,0,0,0,loss,wipeout_model,4
20,0.06789932602247314,10,11,0,0,0,draw,turn_limit_Only War,4
21,-0.0028360705528218963,10,11,0,0,0,draw,turn_limit_Only War,4
22,-0.34990682414287544,10,11,0,0,0,loss,wipeout_model,4
23,-0.02792810712871105,10,11,0,1,-1,loss,turn_limit_Only War,4
24,0.17038619341464087,10,11,0,0,0,draw,turn_limit_Only War,4
25,0.051422902062602874,10,11,0,0,0,draw,turn_limit_Only War,4
26,0.6404042567081772,8,9,0,1,-1,win,wipeout_enemy,4
27,0.15453147884681737,10,11,0,0,0,draw,turn_limit_Only War,4
28,1.2188380674103334,4,5,0,0,0,win,wipeout_enemy,4
29,0.5083877396249317,8,9,0,0,0,win,wipeout_enemy,4
30,0.5260858781892936,9,10,0,0,0,win,wipeout_enemy,4
31,0.10088854614861835,10,11,0,1,-1,loss,turn_limit_Only War,4
32,0.5346476484703493,8,9,0,1,-1,win,wipeout_enemy,4
33,-0.04665518834104826,10,11,0,1,-1,loss,turn_limit_Only War,4
34,0.7177222222222222,6,7,0,1,-1,win,wipeout_enemy,4
35,0.031401460110255755,10,11,0,0,0,draw,turn_limit_Only War,4
36,-0.05370348925067351,10,11,0,1,-1,loss,turn_limit_Only War,4
37,0.34200247399201283,10,11,0,0,0,draw,turn_limit_Only War,4
38,0.5405345658501137,10,11,0,0,0,win,wipeout_enemy,4
39,0.08833391570962582,10,11,0,1,-1,loss,turn_limit_Only War,4
40,-0.1072652581265763,9,10,0,0,0,loss,wipeout_model,4
41,0.476229254634642,6,7,0,0,0,win,wipeout_enemy,4
42,0.5681551118799647,8,9,0,0,0,win,wipeout_enemy,4
43,0.5841120585057796,8,9,0,0,0,win,wipeout_enemy,4
44,0.8516766916569687,5,6,0,0,0,win,wipeout_enemy,4
45,0.435205144228154,10,11,0,0,0,win,wipeout_enemy,4
46,-0.0884988141968665,10,11,0,1,-1,loss,turn_limit_Only War,4
47,-0.2893311427483165,9,10,0,1,-1,loss,wipeout_model,4
48,0.4091898832763964,10,11,0,0,0,win,wipeout_enemy,4
49,0.6448153625203679,6,7,0,1,-1,win,wipeout_enemy,4
50,-0.32430812544103527,8,9,0,0,0,loss,wipeout_model,4
51,0.17903897492670795,10,11,0,1,-1,loss,turn_limit_Only War,4
52,0.3914405693622717,10,11,0,0,0,win,wipeout_enemy,4
53,0.11445523668510105,10,11,0,2,-2,loss,turn_limit_Only War,4
54,-0.0017842362591882356,10,11,0,0,0,draw,turn_limit_Only War,4
55,0.10017494568562517,10,11,0,0,0,draw,turn_limit_Only War,4
56,-0.30344415355441123,9,10,0,0,0,loss,wipeout_model,4
57,0.5322589781285159,9,10,0,1,-1,win,wipeout_enemy,4
58,0.8309130795727601,6,7,0,1,-1,win,wipeout_enemy,4
59,0.7481338805217473,6,7,0,0,0,win,wipeout_enemy,4
60,0.4817999188139144,8,9,0,1,-1,win,wipeout_enemy,4
