episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,4.619253857200895,5,6,0,0,0,win,wipeout_enemy,4
2,-0.21286053648845593,7,8,0,0,0,loss,wipeout_model,4
3,5.176727689365267,11,12,0,0,0,win,wipeout_enemy,4
4,4.333593649702811,5,6,0,0,0,win,wipeout_enemy,4
5,-0.9448957466156508,11,12,0,0,0,loss,wipeout_model,0
6,0.9031432352529505,7,8,0,0,0,loss,wipeout_model,0
7,0.04138408560712559,12,13,0,0,0,loss,wipeout_model,0
8,0.021164277641557927,7,8,0,0,0,loss,wipeout_model,0
9,5.281972569582468,8,9,0,0,0,win,wipeout_enemy,4
10,0.09585309038166479,16,17,0,0,0,loss,wipeout_model,4
11,5.113721794064523,6,7,0,1,-1,win,wipeout_enemy,4
12,0.6542847831991017,14,15,0,0,0,loss,wipeout_model,4
13,8.490878554432319,15,16,0,1,-1,win,wipeout_enemy,4
14,5.634520263915457,6,7,0,0,0,win,wipeout_enemy,4
15,2.4482788761757055,6,7,0,1,-1,win,wipeout_enemy,0
16,-1.1327160518408985,10,11,0,0,0,loss,wipeout_model,0
17,4.196498518659989,6,7,0,1,-1,win,wipeout_enemy,4
18,0.17727658242726252,11,12,0,0,0,loss,wipeout_model,0
19,5.505918249381109,8,9,0,1,-1,win,wipeout_enemy,4
20,6.516415535439785,12,13,0,0,0,win,wipeout_enemy,4
21,1.9858581317519004,20,21,0,1,-1,loss,turn_limit,4
22,4.545588017878008,6,7,0,0,0,win,wipeout_enemy,4
23,4.7310298942127815,7,8,0,1,-1,win,wipeout_enemy,4
24,4.9488043547800284,9,10,0,0,0,win,wipeout_enemy,4
25,4.067844933921524,7,8,0,0,0,win,wipeout_enemy,4
26,7.295488565222951,14,15,0,1,-1,win,wipeout_enemy,4
27,4.662606068171008,11,12,0,0,0,win,wipeout_enemy,4
28,4.9004134054055,6,7,0,0,0,win,wipeout_enemy,4
29,7.0214473093173915,13,14,0,0,0,win,wipeout_enemy,4
30,3.814290615076264,20,21,0,1,-1,loss,turn_limit,4
31,3.3595771389726643,20,21,0,0,0,draw,turn_limit,4
32,4.825091333016576,5,6,0,2,-2,win,wipeout_enemy,4
33,5.09920213958183,11,12,0,0,0,win,wipeout_enemy,4
34,7.044855707270196,12,13,0,0,0,win,wipeout_enemy,4
35,0.18395288372595672,11,12,0,0,0,loss,wipeout_model,0
36,4.877268208363713,5,6,0,0,0,win,wipeout_enemy,4
37,4.046616984954482,4,5,0,0,0,win,wipeout_enemy,4
38,6.558920828364012,10,11,0,0,0,win,wipeout_enemy,4
39,5.432268906355665,5,6,0,0,0,win,wipeout_enemy,4
