episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,5.34251307411438,6,7,0,0,0,win,wipeout_enemy,4
2,1.9086006002299882,20,21,0,0,0,draw,turn_limit,4
3,6.430152598241939,19,20,0,1,-1,win,wipeout_enemy,4
4,8.984885801843799,20,21,0,0,0,win,wipeout_enemy,4
5,4.106349700125231,5,6,0,0,0,win,wipeout_enemy,4
6,6.157225625686145,16,17,0,0,0,win,wipeout_enemy,4
7,1.5970731860192584,16,17,0,3,-3,loss,wipeout_model,0
8,4.747552664425456,9,10,0,1,-1,win,wipeout_enemy,4
9,5.787443352345452,7,8,0,0,0,win,wipeout_enemy,4
10,5.57585102966992,5,6,0,0,0,win,wipeout_enemy,4
11,4.788481494705194,13,14,0,0,0,win,wipeout_enemy,4
12,5.673426606040914,10,11,0,0,0,win,wipeout_enemy,4
13,1.8788035873696411,20,21,0,0,0,draw,turn_limit,4
14,2.279023459753958,13,14,0,0,0,loss,wipeout_model,0
15,5.182791057504295,4,5,0,1,-1,win,wipeout_enemy,4
16,3.442891162696603,8,9,0,1,-1,win,wipeout_enemy,0
17,1.6376275746495514,13,14,0,0,0,loss,wipeout_model,0
18,3.153304628365078,20,21,0,0,0,draw,turn_limit,4
19,2.3683547875873234,11,12,0,0,0,loss,wipeout_model,0
20,0.2573949568598729,17,18,0,0,0,loss,wipeout_model,0
21,2.003574074857647,14,15,0,0,0,loss,wipeout_model,0
22,4.267570119292972,5,6,0,1,-1,win,wipeout_enemy,4
23,4.989646759716582,7,8,0,0,0,win,wipeout_enemy,4
24,4.448097624715624,20,21,0,0,0,win,wipeout_enemy,4
25,1.1551873058102706,20,21,0,0,0,draw,turn_limit,4
26,-0.7122982097685953,9,10,0,1,-1,loss,wipeout_model,4
27,6.1762352479635325,11,12,0,4,-4,win,wipeout_enemy,4
28,5.230666666666666,5,6,0,1,-1,win,wipeout_enemy,4
29,2.9366366986673795,20,21,0,0,0,draw,turn_limit,4
30,3.3478820721921627,15,16,0,1,-1,win,wipeout_enemy,0
31,0.13242411070691906,18,19,0,0,0,loss,wipeout_model,4
32,6.0058714828632915,5,6,0,0,0,win,wipeout_enemy,4
33,5.362531270520014,12,13,0,1,-1,win,wipeout_enemy,4
34,6.2370318880741555,13,14,0,0,0,win,wipeout_enemy,4
35,5.687713425384966,10,11,0,0,0,win,wipeout_enemy,4
36,2.20272293256019,20,21,0,0,0,loss,wipeout_model,4
37,0.8136204490779472,20,21,0,0,0,draw,turn_limit,4
38,1.8076984027363563,18,19,0,0,0,loss,wipeout_model,0
39,4.948616775915074,7,8,0,1,-1,win,wipeout_enemy,4
40,4.356446612560901,5,6,0,0,0,win,wipeout_enemy,4
41,6.177126334614896,10,11,0,0,0,win,wipeout_enemy,4
42,6.435163206143347,9,10,0,0,0,win,wipeout_enemy,4
43,2.617725341057134,20,21,0,1,-1,loss,turn_limit,4
44,1.027681592778325,8,9,0,0,0,win,wipeout_enemy,0
45,6.112224844669752,7,8,0,0,0,win,wipeout_enemy,4
46,2.838573564465125,20,21,0,0,0,draw,turn_limit,4
47,5.037425262189296,9,10,0,0,0,win,wipeout_enemy,4
48,2.352746186036069,20,21,0,0,0,draw,turn_limit,4
49,5.083023318507268,20,21,0,1,-1,loss,turn_limit,4
50,6.417455929580747,18,19,0,0,0,win,wipeout_enemy,4
51,6.528255253761438,13,14,0,0,0,win,wipeout_enemy,4
52,0.9698033544955341,11,12,0,0,0,loss,wipeout_model,0
53,3.207978765008442,20,21,0,0,0,draw,turn_limit,4
