episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.030000000000000006,10,10,2,4,-2,loss,turn_limit_ancient_relic,2
2,-0.82,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
3,-0.6100000000000001,10,10,0,0,0,draw,turn_limit_ancient_relic,2
4,-0.75,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
5,-0.96,10,10,3,11,-8,loss,turn_limit_ancient_relic,2
6,-1.3125,8,8,4,3,1,loss,wipe_model,4
7,-1.04,10,10,0,2,-2,loss,turn_limit_ancient_relic,2
8,-1.67,10,10,0,6,-6,loss,turn_limit_ancient_relic,2
9,-0.7666666666666666,6,6,1,1,0,loss,wipe_model,4
10,-0.45999999999999996,10,10,7,1,6,win,turn_limit_ancient_relic,2
11,-2.43,10,10,0,5,-5,loss,turn_limit_ancient_relic,2
12,-0.43,10,10,1,12,-11,loss,turn_limit_ancient_relic,2
13,0.41,10,10,3,1,2,win,turn_limit_ancient_relic,2
14,-1.8799999999999997,10,10,0,2,-2,loss,turn_limit_ancient_relic,2
15,-1.7399999999999998,10,10,0,0,0,draw,turn_limit_ancient_relic,2
16,-0.7,10,10,0,2,-2,loss,wipe_model,4
17,-0.8299999999999998,10,10,2,2,0,draw,turn_limit_ancient_relic,2
18,-0.7888888888888889,9,9,2,1,1,loss,wipe_model,4
19,-0.9199999999999999,10,10,1,6,-5,loss,wipe_model,4
20,-0.8,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
21,-0.85,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
22,-1.1400000000000001,10,10,1,0,1,win,turn_limit_ancient_relic,2
23,-0.43999999999999995,10,10,10,2,8,win,turn_limit_ancient_relic,2
24,-0.61,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
25,-0.36,10,10,1,0,1,win,turn_limit_ancient_relic,2
26,-0.75,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
27,-0.33,10,10,1,1,0,draw,turn_limit_ancient_relic,2
28,-1.13,10,10,0,3,-3,loss,turn_limit_ancient_relic,2
29,-0.89,10,10,0,2,-2,loss,turn_limit_ancient_relic,2
30,-0.10000000000000002,10,10,4,0,4,win,turn_limit_ancient_relic,2
31,-1.16,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
32,-2.1100000000000003,10,10,2,0,2,win,turn_limit_ancient_relic,2
33,-0.5888888888888889,9,9,1,5,-4,loss,wipe_model,4
34,-0.4666666666666667,9,9,2,4,-2,win,wipe_enemy,4
35,0.24,10,10,1,2,-1,loss,turn_limit_ancient_relic,2
36,-0.23999999999999994,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
37,-0.78,10,10,0,1,-1,loss,turn_limit_ancient_relic,2
38,-0.65,8,8,1,0,1,loss,wipe_model,4
39,-1.9,10,10,0,0,0,draw,turn_limit_ancient_relic,2
40,0.25999999999999995,10,10,3,8,-5,loss,turn_limit_ancient_relic,2
41,-2.88,10,10,0,0,0,draw,turn_limit_ancient_relic,2
42,-2.7199999999999998,10,10,0,0,0,loss,wipe_model,4
43,-0.33999999999999997,10,10,0,3,-3,loss,turn_limit_ancient_relic,2
44,-0.4,10,10,0,3,-3,loss,turn_limit_ancient_relic,2
45,0.4,10,10,16,1,15,win,turn_limit_ancient_relic,2
46,-0.08999999999999997,10,10,11,2,9,win,turn_limit_ancient_relic,2
