episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.339,10,11,0,2,-2,loss,turn_limit_Only War,4
2,-0.25250000000000006,10,11,4,0,4,win,turn_limit_Only War,4
3,-1.098,10,11,2,2,0,draw,turn_limit_Only War,4
4,-0.41950000000000004,10,11,0,6,-6,loss,turn_limit_Only War,4
5,-0.893,10,11,0,1,-1,loss,turn_limit_Only War,4
6,-0.2015,10,11,4,0,4,loss,wipeout_model,4
7,-1.173,10,11,1,1,0,win,wipeout_enemy,4
8,0.22000000000000003,10,11,4,0,4,win,turn_limit_Only War,4
9,-1.7616666666666665,9,10,0,2,-2,loss,wipeout_model,4
10,-0.45499999999999996,10,11,0,5,-5,loss,turn_limit_Only War,4
11,-0.221,10,11,0,1,-1,loss,turn_limit_Only War,4
12,-0.10049999999999995,10,11,0,1,-1,loss,turn_limit_Only War,4
13,-0.6639999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
14,-0.8859999999999999,10,11,1,0,1,loss,wipeout_model,4
15,-0.2065,10,11,0,1,-1,loss,turn_limit_Only War,4
16,0.13699999999999998,10,11,0,0,0,draw,turn_limit_Only War,4
17,0.19714285714285715,7,8,4,2,2,loss,wipeout_model,4
18,-0.78125,8,9,0,2,-2,loss,wipeout_model,4
19,-1.0875,10,11,2,4,-2,loss,turn_limit_Only War,4
20,-0.6394444444444445,9,10,0,5,-5,loss,wipeout_model,4
21,-0.34950000000000003,10,11,1,1,0,draw,turn_limit_Only War,4
22,0.2585,10,11,3,0,3,win,turn_limit_Only War,4
23,-0.495,10,11,3,2,1,win,turn_limit_Only War,4
24,0.0445,10,11,1,0,1,win,turn_limit_Only War,4
25,-0.5435000000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
26,-1.1389999999999998,10,11,2,0,2,win,turn_limit_Only War,4
27,-0.14777777777777773,9,10,1,1,0,win,wipeout_enemy,4
28,-0.4545,10,11,0,3,-3,loss,turn_limit_Only War,4
29,-0.596111111111111,9,10,0,0,0,loss,wipeout_model,4
30,-0.2455,10,11,3,1,2,win,turn_limit_Only War,4
31,-0.608,10,11,1,1,0,loss,wipeout_model,4
32,-0.5635,10,11,2,1,1,win,turn_limit_Only War,4
33,0.4628571428571428,7,8,3,2,1,win,wipeout_enemy,4
34,-0.7555555555555555,9,10,2,2,0,win,wipeout_enemy,4
35,-1.166,10,11,1,0,1,win,turn_limit_Only War,4
36,-1.050625,8,9,1,2,-1,win,wipeout_enemy,4
37,-0.991,10,11,3,1,2,win,turn_limit_Only War,4
38,0.46900000000000003,5,6,2,1,1,win,wipeout_enemy,4
39,-0.17350000000000002,10,11,0,4,-4,loss,turn_limit_Only War,4
40,-1.1894444444444445,9,10,0,3,-3,loss,wipeout_model,4
41,-1.3235,10,11,2,5,-3,loss,turn_limit_Only War,4
42,-0.3171428571428571,7,8,1,1,0,win,wipeout_enemy,4
43,-0.7292857142857142,7,8,0,2,-2,loss,wipeout_model,4
44,-0.2935,10,11,4,4,0,draw,turn_limit_Only War,4
45,-0.5005555555555554,9,10,1,4,-3,loss,wipeout_model,4
46,-0.484,10,11,4,1,3,win,turn_limit_Only War,4
47,-1.012,10,11,0,2,-2,loss,turn_limit_Only War,4
48,-0.5199999999999999,10,11,4,3,1,win,turn_limit_Only War,4
49,-0.8344999999999999,10,11,1,2,-1,loss,turn_limit_Only War,4
50,-0.9904999999999999,10,11,3,3,0,loss,wipeout_model,4
51,-1.27,10,11,0,0,0,draw,turn_limit_Only War,4
52,-0.655625,8,9,1,0,1,win,wipeout_enemy,4
53,-0.16449999999999992,10,11,8,3,5,win,turn_limit_Only War,4
54,-0.358,10,11,1,1,0,draw,turn_limit_Only War,4
55,-0.4699999999999999,10,11,3,1,2,loss,wipeout_model,4
56,-0.124,10,11,1,3,-2,loss,turn_limit_Only War,4
57,-0.146,10,11,1,0,1,win,turn_limit_Only War,4
58,-0.7041666666666666,6,7,0,0,0,win,wipeout_enemy,4
59,-0.7849999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
60,-0.06874999999999998,8,9,3,3,0,loss,wipeout_model,4
61,-1.027,10,11,0,0,0,draw,turn_limit_Only War,4
62,-0.9640000000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
63,-0.1315,10,11,2,1,1,win,turn_limit_Only War,4
64,-0.546,10,11,1,1,0,draw,turn_limit_Only War,4
65,-0.6555,10,11,4,0,4,win,turn_limit_Only War,4
66,0.02214285714285718,7,8,6,1,5,win,wipeout_enemy,4
67,-0.8615,10,11,2,0,2,win,turn_limit_Only War,4
68,-0.5984999999999999,10,11,5,5,0,draw,turn_limit_Only War,4
