episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.38,5,6,2,0,2,win,turn_limit_Only War,4
2,-1.04,5,6,0,1,-1,loss,turn_limit_Only War,4
3,-2.34,5,6,0,1,-1,loss,turn_limit_Only War,4
4,-0.9799999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
5,-0.6799999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
6,-1.06,5,6,2,0,2,win,turn_limit_Only War,4
7,0.06,5,6,0,0,0,draw,turn_limit_Only War,4
8,0.25999999999999995,5,6,2,3,-1,loss,turn_limit_Only War,4
9,-0.5,5,6,2,1,1,win,turn_limit_Only War,4
10,-0.62,5,6,0,1,-1,loss,turn_limit_Only War,4
11,0.12000000000000002,5,6,2,1,1,win,turn_limit_Only War,4
12,-1.06,5,6,0,2,-2,loss,turn_limit_Only War,4
13,-0.019999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
14,-1.44,5,6,0,1,-1,loss,turn_limit_Only War,4
15,-1.64,5,6,2,0,2,win,turn_limit_Only War,4
16,-1.94,5,6,1,2,-1,loss,turn_limit_Only War,4
17,-1.1199999999999999,5,6,3,0,3,win,turn_limit_Only War,4
18,-0.08,5,6,3,3,0,draw,turn_limit_Only War,4
19,-0.8,5,6,0,1,-1,loss,turn_limit_Only War,4
20,-0.26,5,6,0,0,0,draw,turn_limit_Only War,4
21,-0.36,5,6,5,1,4,win,turn_limit_Only War,4
22,-1.52,5,6,0,0,0,draw,turn_limit_Only War,4
23,-0.96,5,6,1,2,-1,loss,turn_limit_Only War,4
24,-0.32,5,6,1,1,0,draw,turn_limit_Only War,4
25,-0.22000000000000003,5,6,1,1,0,draw,turn_limit_Only War,4
26,-1.2799999999999998,5,6,0,1,-1,loss,turn_limit_Only War,4
27,0.27999999999999997,5,6,1,0,1,win,turn_limit_Only War,4
28,-0.8800000000000001,5,6,1,2,-1,loss,turn_limit_Only War,4
29,-0.08,5,6,2,0,2,win,turn_limit_Only War,4
30,-0.15999999999999998,5,6,0,1,-1,loss,turn_limit_Only War,4
31,-0.12,5,6,0,1,-1,loss,turn_limit_Only War,4
32,-1.6799999999999997,5,6,1,0,1,win,turn_limit_Only War,4
33,-1.1800000000000002,5,6,0,0,0,draw,turn_limit_Only War,4
34,0.2,5,6,1,1,0,draw,turn_limit_Only War,4
35,-1.6199999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
36,-1.6800000000000002,5,6,0,1,-1,loss,turn_limit_Only War,4
37,-1.24,5,6,1,2,-1,loss,turn_limit_Only War,4
38,-0.5599999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
39,8.881784197001253e-17,5,6,3,2,1,win,turn_limit_Only War,4
40,-1.92,5,6,0,0,0,draw,turn_limit_Only War,4
41,-0.6199999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
42,-2.44,5,6,0,0,0,draw,turn_limit_Only War,4
43,0.27999999999999997,5,6,1,3,-2,loss,turn_limit_Only War,4
44,-0.3,5,6,0,2,-2,loss,turn_limit_Only War,4
45,-0.24,5,6,0,1,-1,loss,turn_limit_Only War,4
46,-1.2,5,6,0,1,-1,loss,turn_limit_Only War,4
47,-1.72,5,6,0,0,0,draw,turn_limit_Only War,4
48,-0.6399999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
