episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.52,5,6,0,1,-1,loss,turn_limit_Only War,4
2,-0.2,5,6,0,0,0,draw,turn_limit_Only War,4
3,-0.9199999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
4,0.25999999999999995,5,6,0,0,0,draw,turn_limit_Only War,4
5,-0.16,5,6,0,0,0,draw,turn_limit_Only War,4
6,-0.8,5,6,0,1,-1,loss,turn_limit_Only War,4
7,-1.22,5,6,0,1,-1,loss,turn_limit_Only War,4
8,-0.39999999999999997,5,6,2,0,2,win,turn_limit_Only War,4
9,-0.43999999999999995,5,6,0,0,0,draw,turn_limit_Only War,4
10,0.48,5,6,3,2,1,win,turn_limit_Only War,4
11,0.48,5,6,0,0,0,draw,turn_limit_Only War,4
12,-0.05999999999999996,5,6,3,1,2,win,turn_limit_Only War,4
13,-0.41999999999999993,5,6,0,0,0,draw,turn_limit_Only War,4
14,-2.2204460492503132e-17,5,6,0,2,-2,loss,turn_limit_Only War,4
15,-1.44,5,6,0,0,0,draw,turn_limit_Only War,4
16,-0.7,5,6,1,0,1,win,turn_limit_Only War,4
17,0.27999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
18,0.27999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
19,-1.3599999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
20,-0.4800000000000001,5,6,0,1,-1,loss,turn_limit_Only War,4
21,-0.78,5,6,0,0,0,draw,turn_limit_Only War,4
22,0.43999999999999995,5,6,1,0,1,win,turn_limit_Only War,4
23,-1.3199999999999998,5,6,0,0,0,draw,turn_limit_Only War,4
24,-0.8,5,6,0,2,-2,loss,turn_limit_Only War,4
25,-0.5,5,6,0,0,0,draw,turn_limit_Only War,4
26,-0.42000000000000004,5,6,0,0,0,draw,turn_limit_Only War,4
27,0.13999999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
28,0.5199999999999999,5,6,1,1,0,draw,turn_limit_Only War,4
29,-1.34,5,6,0,0,0,draw,turn_limit_Only War,4
30,0.9199999999999999,5,6,2,1,1,win,turn_limit_Only War,4
31,0.45999999999999996,5,6,0,5,-5,loss,turn_limit_Only War,4
32,0.3,5,6,0,1,-1,loss,turn_limit_Only War,4
33,-0.78,5,6,0,0,0,draw,turn_limit_Only War,4
34,-1.98,5,6,0,1,-1,loss,turn_limit_Only War,4
35,-1.2799999999999998,5,6,1,2,-1,loss,turn_limit_Only War,4
36,-0.74,5,6,2,2,0,draw,turn_limit_Only War,4
37,-0.13999999999999999,5,6,0,3,-3,loss,turn_limit_Only War,4
38,0.6,5,6,1,1,0,draw,turn_limit_Only War,4
39,0.21999999999999997,5,6,2,0,2,win,turn_limit_Only War,4
40,-0.52,5,6,0,2,-2,loss,turn_limit_Only War,4
41,0.9199999999999999,5,6,3,0,3,win,turn_limit_Only War,4
42,0.4,5,6,0,0,0,draw,turn_limit_Only War,4
43,0.019999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
44,-2.2204460492503132e-17,5,6,1,2,-1,loss,turn_limit_Only War,4
45,-0.9,5,6,0,2,-2,loss,turn_limit_Only War,4
46,-0.6599999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
47,-0.8400000000000001,5,6,0,0,0,draw,turn_limit_Only War,4
48,0.13999999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
49,-1.16,5,6,0,2,-2,loss,turn_limit_Only War,4
50,-0.5,5,6,0,0,0,draw,turn_limit_Only War,4
51,-0.76,5,6,0,1,-1,loss,turn_limit_Only War,4
52,0.1,5,6,0,0,0,draw,turn_limit_Only War,4
53,0.16,5,6,0,1,-1,loss,turn_limit_Only War,4
54,-1.9799999999999998,5,6,0,0,0,draw,turn_limit_Only War,4
55,-0.4,5,6,0,0,0,draw,turn_limit_Only War,4
56,0.48,5,6,0,2,-2,loss,turn_limit_Only War,4
57,0.4,5,6,0,1,-1,loss,turn_limit_Only War,4
58,0.019999999999999952,5,6,1,3,-2,loss,turn_limit_Only War,4
59,0.06000000000000003,5,6,2,0,2,win,turn_limit_Only War,4
60,-1.5,5,6,2,1,1,win,turn_limit_Only War,4
61,-0.6,5,6,0,2,-2,loss,turn_limit_Only War,4
62,-0.38,5,6,1,3,-2,loss,turn_limit_Only War,4
63,0.33999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
64,0.5199999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
65,0.12,5,6,4,0,4,win,turn_limit_Only War,4
66,-0.36,5,6,1,0,1,win,turn_limit_Only War,4
67,-1.42,5,6,0,0,0,draw,turn_limit_Only War,4
68,0.2,5,6,0,1,-1,loss,turn_limit_Only War,4
69,-0.20000000000000004,5,6,1,1,0,draw,turn_limit_Only War,4
70,0.5,5,6,0,0,0,draw,turn_limit_Only War,4
71,-0.38,5,6,0,0,0,draw,turn_limit_Only War,4
72,-0.06,5,6,0,1,-1,loss,turn_limit_Only War,4
73,-1.46,5,6,0,0,0,draw,turn_limit_Only War,4
74,0.86,5,6,1,1,0,draw,turn_limit_Only War,4
75,0.06,5,6,0,0,0,draw,turn_limit_Only War,4
76,0.5,5,6,0,0,0,draw,turn_limit_Only War,4
77,0.23999999999999994,5,6,1,1,0,draw,turn_limit_Only War,4
78,0.36,5,6,2,0,2,win,turn_limit_Only War,4
79,0.25999999999999995,5,6,0,0,0,draw,turn_limit_Only War,4
80,0.41999999999999993,5,6,2,1,1,win,turn_limit_Only War,4
81,0.15999999999999998,5,6,0,1,-1,loss,turn_limit_Only War,4
82,0.5,5,6,1,1,0,draw,turn_limit_Only War,4
83,-1.34,5,6,0,0,0,draw,turn_limit_Only War,4
84,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
85,0.4,5,6,0,0,0,draw,turn_limit_Only War,4
86,-0.020000000000000007,5,6,2,0,2,win,turn_limit_Only War,4
87,-0.3,5,6,1,0,1,win,turn_limit_Only War,4
88,-1.8,5,6,0,0,0,draw,turn_limit_Only War,4
89,-0.7,5,6,4,0,4,win,turn_limit_Only War,4
90,0.96,5,6,1,0,1,win,turn_limit_Only War,4
91,-0.26,5,6,1,0,1,win,turn_limit_Only War,4
92,-1.06,5,6,0,0,0,draw,turn_limit_Only War,4
93,0.5,5,6,2,0,2,win,turn_limit_Only War,4
94,-1.14,5,6,0,0,0,draw,turn_limit_Only War,4
95,0.38,5,6,0,1,-1,loss,turn_limit_Only War,4
96,-1.58,5,6,1,0,1,win,turn_limit_Only War,4
97,0.42000000000000004,5,6,2,2,0,draw,turn_limit_Only War,4
98,-0.78,5,6,1,3,-2,loss,turn_limit_Only War,4
99,-1.02,5,6,0,1,-1,loss,turn_limit_Only War,4
100,0.6,5,6,0,0,0,draw,turn_limit_Only War,4
