episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.20550000000000002,10,11,2,1,1,win,turn_limit_Only War,4
2,-0.48875,10,11,2,2,0,loss,wipeout_model,4
3,-0.631125,10,11,0,0,0,draw,turn_limit_Only War,4
4,-0.9894375,10,11,0,1,-1,loss,turn_limit_Only War,4
5,-0.749375,10,11,0,5,-5,loss,turn_limit_Only War,4
6,-0.050375,10,11,2,2,0,draw,turn_limit_Only War,4
7,-0.24806250000000007,10,11,4,1,3,win,turn_limit_Only War,4
8,-0.41312499999999996,10,11,4,0,4,win,turn_limit_Only War,4
9,-0.02949999999999998,10,11,4,1,3,win,turn_limit_Only War,4
10,-0.1628125,10,11,0,1,-1,loss,turn_limit_Only War,4
11,-0.721375,10,11,0,0,0,draw,turn_limit_Only War,4
12,-0.4694374999999999,10,11,4,0,4,win,turn_limit_Only War,4
13,-1.654875,10,11,0,5,-5,loss,turn_limit_Only War,4
14,-0.99375,10,11,2,2,0,draw,turn_limit_Only War,4
15,-0.07575,10,11,7,4,3,win,turn_limit_Only War,4
16,0.08393750000000001,10,11,3,0,3,win,turn_limit_Only War,4
17,0.034687499999999954,8,9,5,3,2,loss,wipeout_model,4
18,-0.26493749999999994,10,11,0,0,0,draw,turn_limit_Only War,4
19,-2.6555357142857146,7,8,0,2,-2,win,wipeout_enemy,4
20,-0.9251875,10,11,5,4,1,win,turn_limit_Only War,4
21,-1.6201875000000001,10,11,0,3,-3,loss,turn_limit_Only War,4
22,-1.9865625000000002,10,11,1,3,-2,loss,turn_limit_Only War,4
23,-1.1509375,10,11,2,1,1,win,turn_limit_Only War,4
24,-0.75,10,11,4,2,2,win,turn_limit_Only War,4
25,-0.982986111111111,9,10,0,1,-1,win,wipeout_enemy,4
26,-1.411875,10,11,1,1,0,draw,turn_limit_Only War,4
27,-1.887875,10,11,0,1,-1,loss,turn_limit_Only War,4
28,-0.7584375,10,11,0,0,0,draw,turn_limit_Only War,4
29,0.03203125000000007,8,9,6,0,6,win,wipeout_enemy,4
30,-1.9516875000000002,10,11,7,3,4,win,turn_limit_Only War,4
31,-1.0414375,10,11,0,3,-3,loss,turn_limit_Only War,4
32,-0.2388125,10,11,0,1,-1,loss,turn_limit_Only War,4
33,-0.8301875000000001,10,11,2,3,-1,loss,turn_limit_Only War,4
34,-0.4114375,10,11,0,0,0,draw,turn_limit_Only War,4
35,-1.5014285714285713,7,8,1,1,0,win,wipeout_enemy,4
36,-0.7553124999999999,10,11,0,0,0,loss,wipeout_model,4
37,0.224875,10,11,1,2,-1,loss,turn_limit_Only War,4
38,-1.8740625000000002,10,11,0,4,-4,loss,turn_limit_Only War,4
39,-0.6125,10,11,2,2,0,draw,turn_limit_Only War,4
40,-0.2163125,10,11,0,0,0,draw,turn_limit_Only War,4
41,-0.7807499999999999,10,11,0,0,0,draw,turn_limit_Only War,4
42,-1.3389375,10,11,1,6,-5,loss,turn_limit_Only War,4
43,-0.6099375,10,11,0,1,-1,loss,turn_limit_Only War,4
44,-1.319375,10,11,0,2,-2,loss,turn_limit_Only War,4
45,-0.41624999999999995,10,11,1,1,0,draw,turn_limit_Only War,4
46,-1.6272656250000002,8,9,2,4,-2,win,wipeout_enemy,4
47,-0.677875,10,11,0,4,-4,loss,turn_limit_Only War,4
48,-0.7185625,10,11,4,4,0,draw,turn_limit_Only War,4
49,-1.2916874999999999,10,11,3,7,-4,loss,turn_limit_Only War,4
50,-1.4250625000000001,10,11,2,1,1,win,turn_limit_Only War,4
51,-1.0779999999999998,10,11,0,0,0,draw,turn_limit_Only War,4
52,-0.6721250000000001,10,11,5,4,1,win,turn_limit_Only War,4
53,-0.23224999999999998,10,11,3,3,0,draw,turn_limit_Only War,4
