episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.18125,8,9,1,3,-2,loss,wipeout_model,4
2,-0.585,9,10,2,5,-3,loss,wipeout_model,4
3,0.133,10,11,5,1,4,win,turn_limit_Only War,4
4,-0.3835,10,11,0,0,0,draw,turn_limit_Only War,4
5,-0.8414999999999999,10,11,2,2,0,draw,turn_limit_Only War,4
6,-0.11700000000000003,10,11,5,2,3,win,turn_limit_Only War,4
7,-1.2069999999999999,10,11,0,0,0,loss,wipeout_model,4
8,-1.2395,10,11,0,1,-1,loss,turn_limit_Only War,4
9,-1.508,10,11,0,3,-3,loss,turn_limit_Only War,4
10,-1.0822222222222222,9,10,3,1,2,win,wipeout_enemy,4
11,-0.9225,10,11,2,1,1,win,turn_limit_Only War,4
12,-0.25555555555555554,9,10,0,4,-4,loss,wipeout_model,4
13,0.3505,10,11,5,3,2,win,turn_limit_Only War,4
14,-0.8835000000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
15,-0.44699999999999995,10,11,2,3,-1,loss,turn_limit_Only War,4
16,-0.6659999999999999,10,11,3,2,1,win,turn_limit_Only War,4
17,0.22200000000000006,5,6,0,1,-1,win,wipeout_enemy,4
18,-0.13277777777777777,9,10,1,2,-1,win,wipeout_enemy,4
19,-1.108,10,11,0,3,-3,loss,turn_limit_Only War,4
20,-0.263,10,11,1,2,-1,loss,turn_limit_Only War,4
21,-0.563,10,11,0,0,0,draw,turn_limit_Only War,4
22,-0.787,10,11,1,0,1,loss,wipeout_model,4
23,-0.2705,10,11,5,4,1,win,turn_limit_Only War,4
24,-0.514,10,11,0,3,-3,loss,turn_limit_Only War,4
25,-0.5142857142857142,7,8,0,5,-5,loss,wipeout_model,4
26,-0.6519999999999999,5,6,1,1,0,win,wipeout_enemy,4
27,0.2125,6,7,0,0,0,win,wipeout_enemy,4
28,0.142,10,11,0,0,0,draw,turn_limit_Only War,4
29,-1.2027777777777777,9,10,1,3,-2,loss,wipeout_model,4
30,-0.20700000000000002,10,11,0,5,-5,loss,turn_limit_Only War,4
31,-1.517,10,11,0,5,-5,loss,turn_limit_Only War,4
32,-0.696,10,11,0,0,0,draw,turn_limit_Only War,4
33,-0.2415,10,11,3,6,-3,loss,turn_limit_Only War,4
34,-1.049,10,11,0,0,0,draw,turn_limit_Only War,4
35,-1.376,10,11,0,0,0,draw,turn_limit_Only War,4
36,-1.906,10,11,0,0,0,draw,turn_limit_Only War,4
37,-1.1835,10,11,0,1,-1,loss,turn_limit_Only War,4
38,-1.1400000000000001,10,11,3,0,3,win,turn_limit_Only War,4
39,-1.2065000000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
40,-0.844,10,11,1,1,0,draw,turn_limit_Only War,4
41,-0.889,10,11,0,5,-5,loss,turn_limit_Only War,4
42,-2.078,10,11,0,1,-1,loss,turn_limit_Only War,4
43,-0.19777777777777772,9,10,5,5,0,loss,wipeout_model,4
44,-1.066875,8,9,0,1,-1,loss,wipeout_model,4
45,-1.906,10,11,0,2,-2,loss,turn_limit_Only War,4
46,-1.060625,8,9,2,2,0,loss,wipeout_model,4
