episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.11000000000000001,10,11,2,2,0,draw,turn_limit_ancient_relic,2
2,0.019999999999999997,10,11,0,0,0,draw,turn_limit_ancient_relic,2
3,0.15555555555555556,9,10,5,1,4,loss,wipe_model,0
4,-0.08,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
5,-0.5,10,11,0,0,0,draw,turn_limit_ancient_relic,2
6,0.71,10,11,2,0,2,win,turn_limit_ancient_relic,2
7,-0.6375,8,9,0,0,0,loss,wipe_model,0
8,-0.1625,8,9,1,2,-1,loss,wipe_model,0
9,-0.18571428571428572,7,8,0,1,-1,loss,wipe_model,0
10,-0.8285714285714285,7,8,0,0,0,loss,wipe_model,0
11,0.06,10,11,0,1,-1,loss,wipe_model,0
12,-0.65,10,11,1,2,-1,loss,wipe_model,0
13,-0.7555555555555555,9,10,0,2,-2,loss,wipe_model,0
14,0.575,4,5,0,0,0,win,wipe_enemy,0
15,-0.7571428571428571,7,8,1,1,0,loss,wipe_model,0
16,-0.06666666666666668,9,10,0,0,0,loss,wipe_model,0
17,-0.29,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
18,-0.25,10,11,3,3,0,draw,turn_limit_ancient_relic,2
19,-0.45999999999999996,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
20,-0.13333333333333336,9,10,2,4,-2,loss,wipe_model,0
21,-0.34,10,11,3,9,-6,loss,turn_limit_ancient_relic,2
22,-0.16,10,11,0,0,0,loss,wipe_model,0
23,0.059999999999999984,10,11,1,0,1,win,turn_limit_ancient_relic,2
24,-0.35,8,9,0,0,0,loss,wipe_model,0
25,-0.63,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
26,-0.06000000000000001,5,6,0,0,0,loss,wipe_model,0
27,-0.21428571428571427,7,8,0,0,0,loss,wipe_model,0
28,-0.37142857142857144,7,8,1,3,-2,loss,wipe_model,0
29,0.06666666666666665,6,7,0,0,0,loss,wipe_model,0
30,-0.37,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
31,-0.06,10,11,0,3,-3,loss,wipe_model,0
32,-0.08571428571428573,7,8,1,2,-1,loss,wipe_model,0
33,-0.2,10,11,2,3,-1,loss,turn_limit_ancient_relic,2
34,-0.26666666666666666,6,7,0,2,-2,loss,wipe_model,0
35,-0.48,10,11,0,2,-2,loss,wipe_model,0
36,0.38,5,6,0,0,0,win,wipe_enemy,0
37,0.13999999999999999,10,11,0,0,0,draw,turn_limit_ancient_relic,2
