episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.03689312888539452,10,11,0,0,0,draw,turn_limit_Only War,4
2,-0.03356907572260147,10,11,0,1,-1,loss,turn_limit_Only War,4
3,0.030602457686349012,10,11,0,0,0,draw,turn_limit_Only War,4
4,-0.023819619303771432,10,11,0,1,-1,loss,turn_limit_Only War,4
5,0.0335342225054502,10,11,0,2,-2,loss,turn_limit_Only War,4
6,-0.01912742941050411,10,11,0,1,-1,loss,turn_limit_Only War,4
7,-0.05167907103848137,10,11,0,0,0,draw,turn_limit_Only War,4
8,0.04789358774649033,10,11,0,0,0,draw,turn_limit_Only War,4
9,0.046214343131913596,10,11,0,0,0,draw,turn_limit_Only War,4
10,-0.010361284657617587,10,11,0,0,0,draw,turn_limit_Only War,4
11,-0.049239427557874804,10,11,0,6,-6,loss,turn_limit_Only War,4
12,0.02258128777072812,10,11,0,1,-1,loss,turn_limit_Only War,4
13,-0.025398232057522046,10,11,0,0,0,draw,turn_limit_Only War,4
14,0.048984924501232485,10,11,0,1,-1,loss,turn_limit_Only War,4
15,-0.07160147050873544,10,11,0,5,-5,loss,turn_limit_Only War,4
16,0.01939092609771124,10,11,0,2,-2,loss,turn_limit_Only War,4
17,-0.14279377244616143,8,9,0,1,-1,loss,wipeout_model,4
18,-0.04896731676963058,10,11,0,0,0,draw,turn_limit_Only War,4
19,-0.0214631557584312,10,11,0,1,-1,loss,turn_limit_Only War,4
20,-0.005773364329865862,10,11,0,3,-3,loss,turn_limit_Only War,4
21,-0.03185265593604382,10,11,0,0,0,draw,turn_limit_Only War,4
22,-0.011235964002995315,10,11,0,1,-1,loss,turn_limit_Only War,4
23,-0.02810605695056976,10,11,0,0,0,draw,turn_limit_Only War,4
24,0.020375300020715657,10,11,0,2,-2,loss,turn_limit_Only War,4
25,-0.07469125183076894,10,11,0,0,0,draw,turn_limit_Only War,4
26,-0.16961120760480336,10,11,0,1,-1,loss,turn_limit_Only War,4
27,0.05689226136574055,10,11,0,3,-3,loss,turn_limit_Only War,4
28,-0.09293786407490552,10,11,0,5,-5,loss,turn_limit_Only War,4
29,-0.013239980779855129,10,11,0,2,-2,loss,turn_limit_Only War,4
30,0.04469948923611454,10,11,0,2,-2,loss,turn_limit_Only War,4
31,-0.021048679468591323,10,11,0,0,0,draw,turn_limit_Only War,4
32,-0.014817550660236298,10,11,0,1,-1,loss,turn_limit_Only War,4
33,-0.3627245284703192,8,9,0,0,0,loss,wipeout_model,4
34,0.04960007631307002,10,11,0,1,-1,loss,turn_limit_Only War,4
35,-0.022099496937996416,10,11,0,1,-1,loss,turn_limit_Only War,4
36,-0.05723994348974894,10,11,0,4,-4,loss,turn_limit_Only War,4
37,0.013449538884246968,10,11,0,1,-1,loss,turn_limit_Only War,4
38,-0.08150620268495157,10,11,0,0,0,draw,turn_limit_Only War,4
39,-0.0529295613429062,10,11,0,3,-3,loss,turn_limit_Only War,4
40,0.020010643970746977,10,11,0,0,0,draw,turn_limit_Only War,4
41,-0.06456418496984564,10,11,0,2,-2,loss,turn_limit_Only War,4
42,-0.046662586159170995,10,11,0,0,0,draw,turn_limit_Only War,4
43,0.028171800927132746,10,11,0,0,0,draw,turn_limit_Only War,4
44,-0.040511867099064236,10,11,0,3,-3,loss,turn_limit_Only War,4
45,-0.016228565475847095,10,11,0,2,-2,loss,turn_limit_Only War,4
46,0.16647907613596266,10,11,2,0,2,win,turn_limit_Only War,4
47,-0.07390373556286235,10,11,0,3,-3,loss,turn_limit_Only War,4
48,-0.051430024879662736,10,11,0,0,0,draw,turn_limit_Only War,4
49,-0.22322243126813165,6,7,0,2,-2,loss,wipeout_model,4
50,0.007035413592584777,10,11,0,0,0,draw,turn_limit_Only War,4
51,0.004233444586698298,10,11,0,1,-1,loss,turn_limit_Only War,4
52,-0.040538250779885335,10,11,0,3,-3,loss,turn_limit_Only War,4
53,-0.012157381098980924,10,11,0,0,0,draw,turn_limit_Only War,4
54,-0.06656353730947298,10,11,0,0,0,draw,turn_limit_Only War,4
55,0.008220800115422757,10,11,0,3,-3,loss,turn_limit_Only War,4
56,-0.019077168099828144,10,11,0,0,0,draw,turn_limit_Only War,4
57,-0.02895809489688602,10,11,0,0,0,draw,turn_limit_Only War,4
58,0.05761378395705814,10,11,0,0,0,draw,turn_limit_Only War,4
59,0.012719303065871532,10,11,0,0,0,draw,turn_limit_Only War,4
60,0.01206472845438698,10,11,0,0,0,draw,turn_limit_Only War,4
61,-0.022633244206359968,10,11,0,0,0,draw,turn_limit_Only War,4
62,0.03393318845359959,10,11,0,0,0,draw,turn_limit_Only War,4
63,0.02795041982058587,10,11,0,5,-5,loss,turn_limit_Only War,4
64,-0.07776394000540929,10,11,0,0,0,draw,turn_limit_Only War,4
65,0.019971740404433072,10,11,0,4,-4,loss,turn_limit_Only War,4
66,0.06627311344245754,10,11,0,3,-3,loss,turn_limit_Only War,4
67,-0.023089465977094457,10,11,0,0,0,draw,turn_limit_Only War,4
68,0.019106264904513746,10,11,0,1,-1,loss,turn_limit_Only War,4
69,0.09116731115845143,10,11,0,0,0,draw,turn_limit_Only War,4
70,0.04039163040849332,10,11,0,0,0,draw,turn_limit_Only War,4
71,0.022223732863424175,10,11,0,0,0,draw,turn_limit_Only War,4
72,0.014104611456253136,10,11,0,1,-1,loss,turn_limit_Only War,4
73,-0.0034618475798957144,10,11,0,0,0,draw,turn_limit_Only War,4
74,0.14704604968248508,10,11,1,0,1,win,turn_limit_Only War,4
75,-0.025630763963807857,10,11,0,0,0,draw,turn_limit_Only War,4
76,-0.21490054681420595,10,11,0,0,0,draw,turn_limit_Only War,4
77,0.01028651976377306,10,11,0,2,-2,loss,turn_limit_Only War,4
78,-0.01269750205875301,10,11,0,3,-3,loss,turn_limit_Only War,4
79,-0.027814558754017466,10,11,0,0,0,draw,turn_limit_Only War,4
80,-0.030521610301654754,10,11,0,0,0,draw,turn_limit_Only War,4
81,-0.018894797656795963,10,11,0,0,0,draw,turn_limit_Only War,4
82,0.21037974732641845,10,11,0,3,-3,loss,turn_limit_Only War,4
83,-0.19540296287688705,10,11,0,2,-2,loss,wipeout_model,4
84,0.13138003854470506,10,11,0,0,0,draw,turn_limit_Only War,4
85,0.021472663947839452,10,11,0,1,-1,loss,turn_limit_Only War,4
86,-0.06873442830110502,10,11,0,0,0,draw,turn_limit_Only War,4
87,-0.04144103718995643,10,11,0,1,-1,loss,turn_limit_Only War,4
