episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.5239999999999998,5,6,0,0,0,loss,wipeout_model,4
2,-0.6621428571428571,7,8,0,1,-1,loss,wipeout_model,4
3,-1.3875,8,9,0,0,0,win,wipeout_enemy,4
4,-0.5461111111111111,9,10,2,1,1,loss,wipeout_model,4
5,-1.1955555555555555,9,10,4,0,4,loss,wipeout_model,4
6,-1.1605555555555556,9,10,1,0,1,loss,wipeout_model,4
7,-0.6855,10,11,1,2,-1,loss,turn_limit_Only War,4
8,-0.642,10,11,4,1,3,win,turn_limit_Only War,4
9,-0.11750000000000001,10,11,3,2,1,win,turn_limit_Only War,4
10,0.03249999999999998,10,11,3,4,-1,win,wipeout_enemy,4
11,-0.44800000000000006,10,11,0,2,-2,loss,turn_limit_Only War,4
12,-0.0935,10,11,0,4,-4,loss,turn_limit_Only War,4
13,-1.1504999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
14,0.07150000000000004,10,11,1,2,-1,loss,wipeout_model,4
15,-0.3565,10,11,1,0,1,win,turn_limit_Only War,4
16,-0.7505,10,11,4,1,3,win,turn_limit_Only War,4
17,-0.9045,10,11,1,1,0,draw,turn_limit_Only War,4
18,-0.6020000000000001,10,11,0,2,-2,loss,wipeout_model,4
19,-0.6392857142857142,7,8,2,0,2,loss,wipeout_model,4
20,-0.5784999999999999,10,11,1,2,-1,loss,turn_limit_Only War,4
21,0.005000000000000011,10,11,5,3,2,win,turn_limit_Only War,4
22,-0.02449999999999997,10,11,0,2,-2,win,wipeout_enemy,4
23,-0.022499999999999964,10,11,5,3,2,loss,wipeout_model,4
24,0.23200000000000004,10,11,7,2,5,win,turn_limit_Only War,4
25,-0.2975,10,11,1,3,-2,loss,turn_limit_Only War,4
26,0.1285,10,11,5,1,4,win,turn_limit_Only War,4
27,0.0034999999999999866,10,11,1,1,0,draw,turn_limit_Only War,4
28,-0.34400000000000003,10,11,0,2,-2,loss,turn_limit_Only War,4
29,-0.417,10,11,0,2,-2,loss,turn_limit_Only War,4
30,-0.54,10,11,0,6,-6,loss,turn_limit_Only War,4
31,-0.712,10,11,0,0,0,draw,turn_limit_Only War,4
32,-0.6214999999999999,10,11,1,3,-2,loss,turn_limit_Only War,4
33,-0.21857142857142856,7,8,2,0,2,loss,wipeout_model,4
34,-0.5666666666666668,6,7,5,2,3,win,wipeout_enemy,4
35,0.38250000000000006,6,7,1,1,0,win,wipeout_enemy,4
36,-0.8664285714285713,7,8,2,1,1,win,wipeout_enemy,4
37,0.28300000000000003,10,11,6,2,4,win,wipeout_enemy,4
38,-0.046000000000000006,10,11,1,0,1,win,turn_limit_Only War,4
39,-0.6625,10,11,0,1,-1,loss,turn_limit_Only War,4
40,-0.455,8,9,7,2,5,win,wipeout_enemy,4
41,-0.345,9,10,3,0,3,win,wipeout_enemy,4
42,-0.29300000000000004,10,11,4,3,1,win,turn_limit_Only War,4
43,-0.48949999999999994,10,11,0,2,-2,loss,wipeout_model,4
44,-0.8724999999999999,10,11,1,0,1,win,turn_limit_Only War,4
45,-0.6165,10,11,0,3,-3,loss,turn_limit_Only War,4
46,-1.5485,10,11,0,1,-1,loss,wipeout_model,4
47,-1.176,10,11,1,2,-1,loss,turn_limit_Only War,4
48,-0.6569999999999999,5,6,1,1,0,loss,wipeout_model,4
49,-0.513,10,11,1,2,-1,loss,turn_limit_Only War,4
50,0.25500000000000017,5,6,2,3,-1,win,wipeout_enemy,4
