episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.5900000000000001,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
2,-1.19,10,11,0,0,0,loss,wipe_model,0
3,0.09,10,11,0,0,0,draw,turn_limit_ancient_relic,2
4,-0.22000000000000003,10,11,2,4,-2,loss,wipe_model,0
5,-0.45999999999999996,10,11,0,10,-10,loss,turn_limit_ancient_relic,2
6,-0.33,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
7,0.65,10,11,13,3,10,win,turn_limit_ancient_relic,2
8,0.52,10,11,6,1,5,win,turn_limit_ancient_relic,2
9,0.22999999999999998,10,11,0,3,-3,loss,turn_limit_ancient_relic,2
10,0.1875,8,9,2,3,-1,win,wipe_enemy,0
11,-0.21250000000000002,8,9,1,1,0,loss,wipe_model,0
12,0.02,10,11,3,0,3,win,turn_limit_ancient_relic,2
13,-0.67,10,11,1,7,-6,loss,turn_limit_ancient_relic,2
14,-0.95,10,11,0,7,-7,loss,turn_limit_ancient_relic,2
15,-0.25,10,11,3,2,1,win,wipe_enemy,0
16,-0.06999999999999999,10,11,0,2,-2,win,wipe_enemy,0
17,0.02999999999999998,10,11,8,11,-3,loss,turn_limit_ancient_relic,2
18,0.1333333333333333,9,10,3,3,0,win,wipe_enemy,0
19,-0.36250000000000004,8,9,2,1,1,loss,wipe_model,0
20,-0.67,10,11,2,0,2,loss,wipe_model,0
21,0.7714285714285715,7,8,0,0,0,win,wipe_enemy,0
22,-1.54,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
23,-0.7,10,11,8,3,5,win,turn_limit_ancient_relic,2
24,-0.58,10,11,0,0,0,draw,turn_limit_ancient_relic,2
25,-0.89,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
26,-0.22000000000000003,10,11,3,2,1,win,turn_limit_ancient_relic,2
27,-0.25999999999999995,10,11,0,3,-3,loss,turn_limit_ancient_relic,2
28,0.1,10,11,8,2,6,win,turn_limit_ancient_relic,2
29,-0.11111111111111113,9,10,7,1,6,loss,wipe_model,0
30,-0.61,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
31,0.049999999999999996,10,11,2,1,1,win,turn_limit_ancient_relic,2
32,-0.9,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
33,-1.94,10,11,0,7,-7,loss,turn_limit_ancient_relic,2
34,-0.8222222222222223,9,10,5,0,5,loss,wipe_model,0
35,-1.42,10,11,2,5,-3,win,wipe_enemy,0
36,0.11999999999999997,10,11,0,4,-4,loss,turn_limit_ancient_relic,2
37,-0.31,10,11,4,1,3,win,turn_limit_ancient_relic,2
38,-0.1,10,11,0,5,-5,loss,turn_limit_ancient_relic,2
39,0.049999999999999996,10,11,2,2,0,draw,turn_limit_ancient_relic,2
40,0.19999999999999998,10,11,0,9,-9,loss,turn_limit_ancient_relic,2
41,-0.06000000000000001,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
42,0.04999999999999998,10,11,0,0,0,draw,turn_limit_ancient_relic,2
43,0.8400000000000001,10,11,7,1,6,win,turn_limit_ancient_relic,2
44,-0.6799999999999999,10,11,0,2,-2,loss,turn_limit_ancient_relic,2
45,0.35,10,11,2,1,1,win,turn_limit_ancient_relic,2
46,-0.17,10,11,3,2,1,win,turn_limit_ancient_relic,2
47,-0.34285714285714286,7,8,1,0,1,win,wipe_enemy,0
48,-0.009999999999999998,10,11,7,4,3,win,turn_limit_ancient_relic,2
49,-0.97,10,11,3,0,3,win,turn_limit_ancient_relic,2
50,-0.6100000000000001,10,11,0,0,0,draw,turn_limit_ancient_relic,2
51,-0.4,10,11,3,0,3,win,turn_limit_ancient_relic,2
52,-1.6857142857142855,7,8,0,0,0,loss,wipe_model,0
53,-1.16,10,11,1,0,1,win,turn_limit_ancient_relic,2
54,-0.30000000000000004,9,10,2,0,2,loss,wipe_model,0
55,0.74,10,11,11,5,6,win,turn_limit_ancient_relic,2
56,1.03,10,11,5,0,5,win,turn_limit_ancient_relic,2
57,-0.14285714285714282,7,8,0,1,-1,win,wipe_enemy,0
58,-0.030000000000000006,10,11,5,1,4,win,wipe_enemy,0
59,-0.04,10,11,0,0,0,draw,turn_limit_ancient_relic,2
60,0.67,10,11,6,0,6,win,turn_limit_ancient_relic,2
61,-0.09,10,11,6,1,5,win,turn_limit_ancient_relic,2
62,-0.3444444444444444,9,10,2,1,1,loss,wipe_model,0
63,0.18,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
64,-0.14,10,11,0,9,-9,loss,turn_limit_ancient_relic,2
65,0.7,10,11,8,4,4,win,turn_limit_ancient_relic,2
66,0.12999999999999998,10,11,0,5,-5,loss,turn_limit_ancient_relic,2
67,-0.13999999999999999,10,11,5,4,1,win,turn_limit_ancient_relic,2
68,0.5599999999999999,10,11,4,3,1,win,turn_limit_ancient_relic,2
69,-0.125,8,9,0,1,-1,loss,wipe_model,0
70,-0.76,10,11,0,11,-11,loss,turn_limit_ancient_relic,2
71,-0.06,10,11,0,4,-4,loss,turn_limit_ancient_relic,2
72,-0.8400000000000001,10,11,0,5,-5,loss,turn_limit_ancient_relic,2
73,0.12,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
74,-2.0777777777777775,9,10,2,2,0,loss,wipe_model,0
75,-0.37,10,11,2,7,-5,loss,turn_limit_ancient_relic,2
76,-0.74,5,6,0,2,-2,win,wipe_enemy,0
77,-0.1,10,11,0,1,-1,loss,turn_limit_ancient_relic,2
