episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.73,10,10,0,2,-2,loss,turn_limit_slay_and_secure,1
2,-0.55,10,10,0,20,-20,loss,turn_limit_domination,3
3,-0.26,10,10,0,12,-12,loss,turn_limit_domination,3
4,-0.58,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
5,-1.2,10,10,0,10,-10,loss,turn_limit_domination,3
6,-1.4714285714285715,7,7,0,7,-7,loss,wipe_model,4
7,-0.24000000000000005,10,10,0,10,-10,loss,wipe_model,4
8,-1.1625,8,8,0,8,-8,loss,wipe_model,4
9,-0.3428571428571429,7,7,0,7,-7,loss,wipe_model,4
10,-0.2,10,10,0,19,-19,loss,wipe_model,4
11,-0.6599999999999999,10,10,0,20,-20,loss,turn_limit_domination,3
12,-0.32222222222222224,9,9,0,10,-10,loss,wipe_model,4
13,-0.36,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
14,-0.7,10,10,0,10,-10,loss,turn_limit_domination,3
15,-0.63,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
16,-0.575,8,8,0,8,-8,loss,wipe_model,4
17,-1.9,10,10,0,18,-18,loss,turn_limit_domination,3
18,-0.040000000000000015,10,10,0,20,-20,loss,turn_limit_ancient_relic,2
19,-0.3777777777777778,9,9,0,18,-18,loss,wipe_model,4
20,-1.15,10,10,0,2,-2,loss,turn_limit_slay_and_secure,1
21,0.13999999999999999,10,10,0,20,-20,loss,turn_limit_ancient_relic,2
22,-1.7875,8,8,0,16,-16,loss,wipe_model,4
23,-2.05,10,10,0,2,-2,loss,turn_limit_slay_and_secure,1
24,-0.9375,8,8,0,13,-13,loss,wipe_model,4
25,-1.1300000000000001,10,10,0,10,-10,loss,turn_limit_domination,3
26,-0.36250000000000004,8,8,0,8,-8,loss,wipe_model,4
27,-0.65,10,10,0,10,-10,loss,turn_limit_domination,3
28,-1.8,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
29,-0.6857142857142857,7,7,0,7,-7,loss,wipe_model,4
30,-0.41,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
31,-1.1428571428571428,7,7,0,7,-7,loss,wipe_model,4
32,-0.5900000000000001,10,10,0,10,-10,loss,turn_limit_domination,3
33,-0.65,10,10,0,10,-10,loss,wipe_model,4
34,-0.9099999999999999,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
35,-0.39,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
36,-0.93,10,10,0,10,-10,loss,wipe_model,4
37,0.3,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
38,-0.78,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
39,-1.7,10,10,0,10,-10,loss,wipe_model,4
40,-0.2,10,10,0,10,-10,loss,turn_limit_ancient_relic,2
41,-0.34444444444444444,9,9,0,9,-9,loss,wipe_model,4
42,-0.58,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
43,0.26999999999999996,10,10,0,1,-1,loss,turn_limit_slay_and_secure,1
44,-0.7,8,8,0,8,-8,loss,wipe_model,4
45,-0.61,10,10,0,4,-4,loss,turn_limit_ancient_relic,2
46,-0.22000000000000003,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
47,-0.08,10,10,0,0,0,draw,turn_limit_domination,3
48,-0.64,10,10,0,0,0,draw,turn_limit_domination,3
49,0.12857142857142856,7,7,0,0,0,win,wipe_enemy,4
50,-0.44000000000000006,10,10,0,0,0,win,wipe_enemy,4
51,-1.83,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
52,-1.51,10,10,0,0,0,loss,wipe_model,4
53,-0.64,10,10,0,0,0,loss,wipe_model,4
54,0.1222222222222222,9,9,0,0,0,loss,wipe_model,4
55,-1.5857142857142856,7,7,0,0,0,loss,wipe_model,4
56,-0.42000000000000004,10,10,0,0,0,loss,wipe_model,4
57,-1.61,10,10,0,0,0,draw,turn_limit_ancient_relic,2
58,-1.17,10,10,0,0,0,draw,turn_limit_domination,3
59,-0.2,10,10,0,0,0,draw,turn_limit_domination,3
60,-1.3666666666666667,9,9,0,0,0,loss,wipe_model,4
61,0.4,10,10,0,0,0,win,wipe_enemy,4
62,-1.325,8,8,0,0,0,loss,wipe_model,4
63,-0.61,10,10,0,0,0,draw,turn_limit_domination,3
64,-1.1800000000000002,10,10,0,0,0,loss,wipe_model,4
65,-0.65,4,4,0,0,0,loss,wipe_model,4
66,-0.6599999999999999,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
67,-0.93,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
68,-0.93,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
69,-0.24000000000000005,10,10,0,0,0,draw,turn_limit_ancient_relic,2
70,-0.875,8,8,0,0,0,loss,wipe_model,4
71,-0.6222222222222222,9,9,0,0,0,loss,wipe_model,4
72,-0.8625,8,8,0,0,0,loss,wipe_model,4
73,-0.21000000000000002,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
74,-0.86,10,10,0,0,0,draw,turn_limit_domination,3
75,-0.8222222222222223,9,9,0,0,0,loss,wipe_model,4
76,0.13999999999999999,10,10,0,0,0,draw,turn_limit_domination,3
77,-0.14000000000000004,5,5,0,0,0,loss,wipe_model,4
78,0.9714285714285714,7,7,0,0,0,win,wipe_enemy,4
79,-0.34,10,10,0,0,0,draw,turn_limit_domination,3
80,0.725,8,8,0,0,0,win,wipe_enemy,4
81,-0.9777777777777779,9,9,0,0,0,loss,wipe_model,4
82,0.27999999999999997,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
83,0.14999999999999997,10,10,0,0,0,draw,turn_limit_slay_and_secure,1
84,-0.3,10,10,0,0,0,draw,turn_limit_ancient_relic,2
85,-0.71,10,10,0,0,0,loss,wipe_model,4
86,-0.43333333333333335,6,6,0,0,0,loss,wipe_model,4
87,-0.06666666666666668,9,9,0,0,0,loss,wipe_model,4
88,0.2333333333333333,6,6,0,0,0,win,wipe_enemy,4
89,-0.64,10,10,0,0,0,loss,wipe_model,4
90,-0.10000000000000002,10,10,0,0,0,loss,wipe_model,4
91,-0.9125,8,8,0,0,0,loss,wipe_model,4
92,0.22999999999999998,10,10,0,0,0,loss,wipe_model,4
93,0.16999999999999998,10,10,0,0,0,draw,turn_limit_domination,3
94,-0.52,5,5,0,0,0,loss,wipe_model,4
95,-0.07777777777777779,9,9,0,0,0,loss,wipe_model,4
96,-0.5222222222222223,9,9,0,0,0,loss,wipe_model,4
97,0.41999999999999993,10,10,0,0,0,draw,turn_limit_domination,3
98,0.35,10,10,0,0,0,draw,turn_limit_ancient_relic,2
99,0.25555555555555554,9,9,0,0,0,win,wipe_enemy,4
100,1.1125,8,8,0,0,0,win,wipe_enemy,4
