episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-0.30625,5,6,2,4,-2,loss,turn_limit_Only War,4
2,-0.905625,5,6,0,1,-1,loss,turn_limit_Only War,4
3,-1.424375,5,6,0,2,-2,loss,turn_limit_Only War,4
4,-2.2,5,6,1,0,1,win,turn_limit_Only War,4
5,0.30999999999999994,5,6,3,1,2,win,turn_limit_Only War,4
6,0.3,5,6,2,2,0,draw,turn_limit_Only War,4
7,-0.47750000000000004,5,6,4,0,4,win,turn_limit_Only War,4
8,-0.40625,5,6,4,1,3,win,turn_limit_Only War,4
9,-0.97875,5,6,1,1,0,draw,turn_limit_Only War,4
10,-1.0418749999999999,5,6,0,0,0,draw,turn_limit_Only War,4
11,-1.5,5,6,4,0,4,win,turn_limit_Only War,4
12,0.0,5,6,0,1,-1,loss,turn_limit_Only War,4
13,-0.8,5,6,2,1,1,win,turn_limit_Only War,4
14,-2.601875,5,6,0,1,-1,loss,turn_limit_Only War,4
15,-2.3,5,6,0,3,-3,loss,turn_limit_Only War,4
16,-0.4,5,6,5,2,3,win,turn_limit_Only War,4
17,-0.123125,5,6,0,1,-1,loss,turn_limit_Only War,4
18,0.12437499999999999,5,6,1,3,-2,loss,turn_limit_Only War,4
19,-1.2,5,6,0,1,-1,loss,turn_limit_Only War,4
20,0.11125,5,6,0,0,0,draw,turn_limit_Only War,4
21,-1.2,5,6,0,2,-2,loss,turn_limit_Only War,4
22,-1.783125,5,6,0,1,-1,loss,turn_limit_Only War,4
23,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
24,-2.59625,5,6,2,0,2,win,turn_limit_Only War,4
25,-1.1,5,6,0,2,-2,loss,turn_limit_Only War,4
26,-3.6,5,6,0,0,0,draw,turn_limit_Only War,4
27,-1.431625,5,6,1,2,-1,loss,turn_limit_Only War,4
28,-1.034125,5,6,1,2,-1,loss,turn_limit_Only War,4
29,-0.26312499999999994,5,6,3,1,2,win,turn_limit_Only War,4
30,0.36312500000000003,5,6,2,1,1,win,turn_limit_Only War,4
31,-0.021875,5,6,0,0,0,draw,turn_limit_Only War,4
32,-1.1331250000000002,5,6,1,1,0,draw,turn_limit_Only War,4
33,-2.4,5,6,0,1,-1,loss,turn_limit_Only War,4
34,0.26375000000000004,5,6,3,0,3,win,turn_limit_Only War,4
35,-2.1,5,6,0,0,0,draw,turn_limit_Only War,4
36,0.3,5,6,3,0,3,win,turn_limit_Only War,4
37,-0.010625000000000006,5,6,1,0,1,win,turn_limit_Only War,4
38,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
39,-0.7,5,6,0,0,0,draw,turn_limit_Only War,4
40,-1.1,5,6,1,2,-1,loss,turn_limit_Only War,4
41,0.584375,5,6,4,1,3,win,turn_limit_Only War,4
42,0.7,5,6,3,2,1,win,turn_limit_Only War,4
43,0.40612499999999996,5,6,5,0,5,win,turn_limit_Only War,4
44,-1.1856250000000002,5,6,0,0,0,draw,turn_limit_Only War,4
45,-1.4300000000000002,5,6,2,1,1,win,turn_limit_Only War,4
46,-3.183125,5,6,0,0,0,draw,turn_limit_Only War,4
47,-1.7,5,6,1,0,1,win,turn_limit_Only War,4
48,0.41500000000000004,5,6,4,2,2,win,turn_limit_Only War,4
49,0.1,5,6,1,0,1,win,turn_limit_Only War,4
50,-0.86,5,6,1,1,0,draw,turn_limit_Only War,4
51,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
52,0.0,5,6,4,0,4,win,turn_limit_Only War,4
53,-1.109375,5,6,1,2,-1,loss,turn_limit_Only War,4
54,-2.20625,5,6,0,2,-2,loss,turn_limit_Only War,4
55,-0.6,5,6,3,1,2,win,turn_limit_Only War,4
56,-2.4,5,6,0,1,-1,loss,turn_limit_Only War,4
57,-0.39187500000000003,5,6,2,0,2,win,turn_limit_Only War,4
58,-1.2775,5,6,2,1,1,win,turn_limit_Only War,4
59,-1.4440000000000002,5,6,1,1,0,draw,turn_limit_Only War,4
60,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
61,-3.5,5,6,0,0,0,draw,turn_limit_Only War,4
62,-0.036250000000000004,5,6,1,0,1,win,turn_limit_Only War,4
63,-0.7,5,6,3,0,3,win,turn_limit_Only War,4
64,0.160625,5,6,3,0,3,win,turn_limit_Only War,4
65,-2.4,5,6,0,0,0,draw,turn_limit_Only War,4
66,-2.4,5,6,0,3,-3,loss,turn_limit_Only War,4
67,-1.06725,5,6,0,1,-1,loss,turn_limit_Only War,4
68,0.41400000000000003,5,6,0,3,-3,loss,turn_limit_Only War,4
69,-1.033125,5,6,2,1,1,win,turn_limit_Only War,4
70,-2.9206250000000002,5,6,3,0,3,win,turn_limit_Only War,4
71,-0.015625,5,6,0,4,-4,loss,turn_limit_Only War,4
72,-2.4,5,6,0,2,-2,loss,turn_limit_Only War,4
73,-1.4725,5,6,0,3,-3,loss,turn_limit_Only War,4
74,-0.103125,5,6,3,3,0,draw,turn_limit_Only War,4
75,-0.9,5,6,2,0,2,win,turn_limit_Only War,4
76,0.2,5,6,0,0,0,draw,turn_limit_Only War,4
77,-0.6699999999999999,5,6,4,1,3,win,turn_limit_Only War,4
78,-2.2,5,6,1,2,-1,loss,turn_limit_Only War,4
79,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
80,0.06687499999999999,5,6,2,1,1,win,turn_limit_Only War,4
81,0.4,5,6,3,2,1,win,turn_limit_Only War,4
82,0.21125,5,6,0,2,-2,loss,turn_limit_Only War,4
83,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
84,-0.961,5,6,2,0,2,win,turn_limit_Only War,4
85,-2.620625,5,6,0,1,-1,loss,turn_limit_Only War,4
86,0.160625,5,6,1,0,1,win,turn_limit_Only War,4
87,-1.909375,5,6,1,0,1,win,turn_limit_Only War,4
88,-0.8300000000000001,5,6,0,1,-1,loss,turn_limit_Only War,4
89,-2.4,5,6,0,1,-1,loss,turn_limit_Only War,4
90,-0.13,5,6,0,0,0,draw,turn_limit_Only War,4
91,-1.6625,5,6,0,0,0,draw,turn_limit_Only War,4
92,0.2,5,6,2,0,2,win,turn_limit_Only War,4
93,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
94,0.3,5,6,3,0,3,win,turn_limit_Only War,4
95,-1.20625,5,6,0,1,-1,loss,turn_limit_Only War,4
96,-1.33,5,6,0,2,-2,loss,turn_limit_Only War,4
97,-1.4856250000000002,5,6,0,0,0,draw,turn_limit_Only War,4
98,-0.6,5,6,0,1,-1,loss,turn_limit_Only War,4
99,-1.1949999999999998,5,6,0,0,0,draw,turn_limit_Only War,4
100,0.1,5,6,0,1,-1,loss,turn_limit_Only War,4
101,-1.235,5,6,1,0,1,win,turn_limit_Only War,4
102,-0.133125,5,6,0,3,-3,loss,turn_limit_Only War,4
103,0.21125,5,6,2,3,-1,loss,turn_limit_Only War,4
104,-1.2,5,6,0,4,-4,loss,turn_limit_Only War,4
105,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
106,0.3,5,6,2,0,2,win,turn_limit_Only War,4
107,-1.1,5,6,1,0,1,win,turn_limit_Only War,4
108,-0.709375,5,6,3,1,2,win,turn_limit_Only War,4
109,-0.033125,5,6,1,2,-1,loss,turn_limit_Only War,4
110,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
111,-1.2,5,6,0,1,-1,loss,turn_limit_Only War,4
112,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
113,-0.7,5,6,3,2,1,win,turn_limit_Only War,4
114,-1.2,5,6,0,2,-2,loss,turn_limit_Only War,4
115,0.10062499999999999,5,6,5,0,5,win,turn_limit_Only War,4
116,0.327125,5,6,0,0,0,draw,turn_limit_Only War,4
117,-1.73,5,6,1,1,0,draw,turn_limit_Only War,4
118,-0.381,5,6,0,3,-3,loss,turn_limit_Only War,4
119,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
