episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.5483195380903609,8,9,0,1,-1,win,wipeout_enemy,4
2,0.6847264101078773,9,10,1,0,1,win,wipeout_enemy,4
3,0.2263293454802431,9,10,0,0,0,win,wipeout_enemy,4
4,0.28504479446171077,9,10,0,0,0,win,wipeout_enemy,4
5,0.005705935930045673,10,11,0,0,0,draw,turn_limit_Only War,4
6,-0.028759202787588718,10,11,0,1,-1,loss,turn_limit_Only War,4
7,-0.042817025977126943,10,11,0,0,0,draw,turn_limit_Only War,4
8,0.029254488772390723,10,11,0,0,0,draw,turn_limit_Only War,4
9,0.04955371979748173,10,11,0,0,0,draw,turn_limit_Only War,4
10,-0.21960985017446905,10,11,0,0,0,draw,turn_limit_Only War,4
11,-0.08866748671708241,10,11,0,0,0,draw,turn_limit_Only War,4
12,0.07499058359232232,10,11,0,0,0,draw,turn_limit_Only War,4
13,0.3879144997507585,7,8,0,0,0,win,wipeout_enemy,4
14,0.669779138007236,6,7,0,0,0,win,wipeout_enemy,4
15,0.6476617001766449,7,8,0,0,0,win,wipeout_enemy,4
16,0.4813443245093906,8,9,0,0,0,win,wipeout_enemy,4
17,0.5965309862138176,8,9,0,1,-1,win,wipeout_enemy,4
18,0.3636627488858765,9,10,0,1,-1,win,wipeout_enemy,4
19,-0.11486656422597305,10,11,0,1,-1,loss,wipeout_model,4
20,-0.0013057033451975917,10,11,1,1,0,draw,turn_limit_Only War,4
21,0.10775840876537088,10,11,0,1,-1,loss,turn_limit_Only War,4
22,0.04589601826724543,10,11,0,2,-2,loss,turn_limit_Only War,4
23,-0.20011838091345865,10,11,0,0,0,draw,turn_limit_Only War,4
24,0.3290385550435034,10,11,0,0,0,win,wipeout_enemy,4
25,0.7532984011161178,5,6,0,0,0,win,wipeout_enemy,4
26,0.5938112775196299,7,8,0,0,0,win,wipeout_enemy,4
27,0.0972084612741841,10,11,0,3,-3,loss,turn_limit_Only War,4
28,0.450456989379689,7,8,0,0,0,win,wipeout_enemy,4
29,0.17782763467537738,10,11,0,0,0,draw,turn_limit_Only War,4
30,0.22554276258639713,10,11,0,1,-1,loss,turn_limit_Only War,4
31,0.12811307671931976,10,11,0,0,0,draw,turn_limit_Only War,4
32,0.0027634558510434546,10,11,0,1,-1,loss,turn_limit_Only War,4
33,0.39218366639538715,10,11,0,1,-1,win,wipeout_enemy,4
34,0.44350507353321167,10,11,0,0,0,win,wipeout_enemy,4
35,0.10346128053458006,10,11,0,0,0,draw,turn_limit_Only War,4
36,0.11995584801557979,10,11,0,0,0,draw,turn_limit_Only War,4
37,0.7136782056480829,6,7,0,1,-1,win,wipeout_enemy,4
38,0.7589958300071871,7,8,0,0,0,win,wipeout_enemy,4
39,0.7085387304175177,7,8,0,0,0,win,wipeout_enemy,4
40,0.04019803201195012,10,11,0,1,-1,loss,turn_limit_Only War,4
41,0.17095746973820242,10,11,1,0,1,win,turn_limit_Only War,4
42,0.1798307382592414,10,11,0,0,0,draw,turn_limit_Only War,4
43,0.06160769846576073,10,11,0,0,0,draw,turn_limit_Only War,4
44,0.29406476070592846,10,11,2,1,1,win,turn_limit_Only War,4
45,0.13283645684674456,10,11,0,1,-1,loss,turn_limit_Only War,4
46,-0.33248047050647184,9,10,0,0,0,loss,wipeout_model,4
47,-0.048364947978678206,10,11,0,1,-1,loss,turn_limit_Only War,4
48,-0.1318352102432027,10,11,0,0,0,draw,turn_limit_Only War,4
49,0.014222406253395733,10,11,0,0,0,draw,turn_limit_Only War,4
50,-0.03400367637141603,10,11,0,1,-1,loss,turn_limit_Only War,4
51,-0.24666325834009495,8,9,0,0,0,loss,wipeout_model,4
52,0.24142939524878804,10,11,0,0,0,draw,turn_limit_Only War,4
53,0.15584038281646434,10,11,1,1,0,draw,turn_limit_Only War,4
54,0.08662248540671355,10,11,0,0,0,draw,turn_limit_Only War,4
55,0.7161522244722485,8,9,0,1,-1,win,wipeout_enemy,4
