episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-2.4725,5,6,1,3,-2,loss,turn_limit_Only War,4
2,-0.4,5,6,4,2,2,win,turn_limit_Only War,4
3,-0.7362500000000001,5,6,2,2,0,draw,turn_limit_Only War,4
4,-0.06625,5,6,2,1,1,win,turn_limit_Only War,4
5,0.2,5,6,2,0,2,win,turn_limit_Only War,4
6,-0.2,5,6,4,3,1,win,turn_limit_Only War,4
7,0.3,5,6,2,0,2,win,turn_limit_Only War,4
8,-0.9,5,6,1,0,1,win,turn_limit_Only War,4
9,-2.3,5,6,0,0,0,draw,turn_limit_Only War,4
10,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
11,-1.1,5,6,0,0,0,draw,turn_limit_Only War,4
12,-2.59075,5,6,1,0,1,win,turn_limit_Only War,4
13,0.14125,5,6,4,0,4,win,turn_limit_Only War,4
14,-2.7,5,6,3,0,3,win,turn_limit_Only War,4
15,-1.7866250000000001,5,6,2,0,2,win,turn_limit_Only War,4
16,-0.21125000000000002,5,6,0,3,-3,loss,turn_limit_Only War,4
17,-1.310375,5,6,0,3,-3,loss,turn_limit_Only War,4
18,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
19,-2.3,5,6,0,0,0,draw,turn_limit_Only War,4
20,-1.2,5,6,0,2,-2,loss,turn_limit_Only War,4
21,0.1,5,6,0,1,-1,loss,turn_limit_Only War,4
22,-0.5393749999999999,5,6,4,2,2,win,turn_limit_Only War,4
23,0.2,5,6,1,0,1,win,turn_limit_Only War,4
24,-0.1,5,6,8,0,8,win,turn_limit_Only War,4
25,-1.0,5,6,0,4,-4,loss,turn_limit_Only War,4
26,-2.042625,5,6,1,4,-3,loss,turn_limit_Only War,4
27,0.08625,5,6,1,0,1,win,turn_limit_Only War,4
28,-0.7,5,6,3,0,3,win,turn_limit_Only War,4
29,0.1,5,6,1,0,1,win,turn_limit_Only War,4
30,0.096875,5,6,1,0,1,win,turn_limit_Only War,4
31,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
32,-2.4,5,6,0,0,0,draw,turn_limit_Only War,4
33,-0.50625,5,6,0,0,0,draw,turn_limit_Only War,4
34,-0.6875,5,6,0,2,-2,loss,turn_limit_Only War,4
35,-0.775375,5,6,2,4,-2,loss,turn_limit_Only War,4
36,0.0,5,6,0,0,0,draw,turn_limit_Only War,4
37,-1.2,5,6,0,0,0,draw,turn_limit_Only War,4
38,-1.2,5,6,0,3,-3,loss,turn_limit_Only War,4
39,-1.2125,5,6,0,2,-2,loss,turn_limit_Only War,4
40,0.16999999999999998,5,6,0,1,-1,loss,turn_limit_Only War,4
