episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.8162499999999999,8,9,0,0,0,win,wipeout_enemy,4
2,0.530625,8,9,3,4,-1,win,wipeout_enemy,4
3,0.12833333333333338,9,10,5,2,3,loss,wipeout_model,4
4,-0.3415,10,11,3,0,3,win,turn_limit_Only War,4
5,-0.5345,10,11,0,0,0,draw,turn_limit_Only War,4
6,0.072,10,11,3,1,2,win,turn_limit_Only War,4
7,-0.03750000000000001,10,11,0,0,0,win,wipeout_enemy,4
8,-0.19899999999999998,10,11,1,3,-2,loss,turn_limit_Only War,4
9,-0.24299999999999997,10,11,2,2,0,draw,turn_limit_Only War,4
10,-0.921,10,11,1,0,1,win,wipeout_enemy,4
11,0.0735,10,11,1,0,1,win,turn_limit_Only War,4
12,-0.09699999999999995,10,11,2,2,0,draw,turn_limit_Only War,4
13,-0.51,10,11,0,0,0,loss,wipeout_model,4
14,-0.9029999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
15,-0.9400000000000001,10,11,1,3,-2,loss,turn_limit_Only War,4
16,-0.031999999999999994,10,11,8,2,6,win,turn_limit_Only War,4
17,0.9025000000000001,4,5,0,1,-1,win,wipeout_enemy,4
18,-0.355,8,9,0,0,0,loss,wipeout_model,4
19,-0.11857142857142855,7,8,1,4,-3,loss,wipeout_model,4
20,-0.43857142857142856,7,8,1,3,-2,loss,wipeout_model,4
21,0.123,10,11,2,0,2,win,turn_limit_Only War,4
22,0.345625,8,9,1,1,0,win,wipeout_enemy,4
23,-0.004500000000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
24,-0.381,10,11,0,2,-2,loss,turn_limit_Only War,4
25,-0.1795,10,11,2,1,1,win,turn_limit_Only War,4
26,-0.4285,10,11,0,1,-1,loss,turn_limit_Only War,4
27,-0.10549999999999995,10,11,2,0,2,win,wipeout_enemy,4
28,-0.321,10,11,6,0,6,win,turn_limit_Only War,4
29,-0.6910000000000001,10,11,3,5,-2,loss,turn_limit_Only War,4
30,-0.352,10,11,4,3,1,win,turn_limit_Only War,4
31,-0.6084999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
32,-0.7510000000000001,10,11,0,4,-4,loss,turn_limit_Only War,4
33,-0.8305,10,11,0,1,-1,loss,turn_limit_Only War,4
34,-0.11571428571428573,7,8,1,1,0,loss,wipeout_model,4
35,-0.5874999999999999,8,9,0,4,-4,loss,wipeout_model,4
36,-0.5658333333333333,6,7,0,0,0,win,wipeout_enemy,4
37,-0.132,10,11,0,1,-1,loss,turn_limit_Only War,4
38,-0.6757142857142858,7,8,0,0,0,loss,wipeout_model,4
39,-0.5660000000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
40,-0.0125,10,11,1,3,-2,loss,turn_limit_Only War,4
41,0.03050000000000002,10,11,4,3,1,win,turn_limit_Only War,4
42,-0.414,10,11,1,3,-2,loss,turn_limit_Only War,4
43,0.1675,10,11,0,1,-1,loss,turn_limit_Only War,4
44,-0.7649999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
45,-0.004499999999999971,10,11,5,3,2,win,turn_limit_Only War,4
46,-0.3205,10,11,0,0,0,draw,turn_limit_Only War,4
47,-0.09250000000000003,10,11,3,3,0,draw,turn_limit_Only War,4
48,-1.117,10,11,5,0,5,win,turn_limit_Only War,4
49,-0.0771428571428571,7,8,2,1,1,win,wipeout_enemy,4
50,-0.44449999999999995,10,11,6,3,3,win,turn_limit_Only War,4
51,-0.24699999999999997,10,11,1,0,1,win,turn_limit_Only War,4
52,0.7172222222222222,9,10,3,1,2,win,wipeout_enemy,4
53,-0.32285714285714284,7,8,0,2,-2,loss,wipeout_model,4
54,-0.6154999999999999,10,11,0,1,-1,loss,turn_limit_Only War,4
55,0.594375,8,9,3,2,1,win,wipeout_enemy,4
56,-0.097,10,11,3,4,-1,loss,turn_limit_Only War,4
57,-0.1845,10,11,2,1,1,win,turn_limit_Only War,4
58,-1.1389999999999998,10,11,1,3,-2,loss,turn_limit_Only War,4
59,-0.476,10,11,3,1,2,win,turn_limit_Only War,4
60,-0.7825,10,11,1,3,-2,loss,turn_limit_Only War,4
61,0.003000000000000007,10,11,1,0,1,win,turn_limit_Only War,4
62,-0.642,10,11,0,0,0,draw,turn_limit_Only War,4
63,0.056499999999999995,10,11,1,9,-8,loss,turn_limit_Only War,4
64,-1.9884999999999997,10,11,3,5,-2,loss,turn_limit_Only War,4
65,-0.7529999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
66,-0.2385,10,11,3,5,-2,loss,turn_limit_Only War,4
67,-0.817,10,11,0,1,-1,loss,turn_limit_Only War,4
68,-0.26549999999999996,10,11,0,0,0,draw,turn_limit_Only War,4
69,-0.768,10,11,3,3,0,draw,turn_limit_Only War,4
70,0.84875,8,9,2,4,-2,win,wipeout_enemy,4
71,-0.267,10,11,0,1,-1,loss,turn_limit_Only War,4
72,-0.5405,10,11,1,1,0,draw,turn_limit_Only War,4
73,-0.316,10,11,1,4,-3,loss,turn_limit_Only War,4
74,-1.0705,10,11,0,2,-2,loss,turn_limit_Only War,4
75,-0.121,10,11,1,3,-2,loss,turn_limit_Only War,4
76,-1.511,10,11,0,7,-7,loss,turn_limit_Only War,4
77,-0.5555000000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
78,-0.607,10,11,2,1,1,win,turn_limit_Only War,4
79,-0.10650000000000001,10,11,1,0,1,win,turn_limit_Only War,4
80,0.257,10,11,5,4,1,win,turn_limit_Only War,4
81,0.097,5,6,1,0,1,win,wipeout_enemy,4
82,-0.36999999999999994,8,9,4,1,3,loss,wipeout_model,4
83,-0.15949999999999998,10,11,2,3,-1,loss,turn_limit_Only War,4
84,-0.4783333333333333,9,10,1,0,1,loss,wipeout_model,4
85,-0.46950000000000003,10,11,2,5,-3,loss,turn_limit_Only War,4
86,-0.5609999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
87,0.6625,6,7,5,0,5,win,wipeout_enemy,4
88,-0.21600000000000003,10,11,2,1,1,win,turn_limit_Only War,4
89,-1.012,10,11,1,5,-4,loss,turn_limit_Only War,4
90,-0.19649999999999998,10,11,0,2,-2,loss,turn_limit_Only War,4
91,-0.5585,10,11,4,1,3,win,turn_limit_Only War,4
92,-0.493,10,11,0,0,0,draw,turn_limit_Only War,4
93,-0.4225,10,11,1,3,-2,loss,turn_limit_Only War,4
94,-0.5715,10,11,0,1,-1,loss,turn_limit_Only War,4
95,-0.40549999999999997,10,11,1,5,-4,loss,turn_limit_Only War,4
96,-0.202,10,11,4,2,2,win,turn_limit_Only War,4
97,-0.0735,10,11,3,4,-1,loss,turn_limit_Only War,4
98,-0.7705,10,11,2,3,-1,loss,turn_limit_Only War,4
99,-0.10833333333333334,9,10,2,3,-1,loss,wipeout_model,4
100,-0.553,10,11,0,2,-2,loss,turn_limit_Only War,4
101,-0.097,10,11,3,2,1,win,turn_limit_Only War,4
102,0.5589999999999999,10,11,9,3,6,win,turn_limit_Only War,4
103,-0.21249999999999997,10,11,1,3,-2,loss,turn_limit_Only War,4
104,-0.7845,10,11,0,1,-1,loss,turn_limit_Only War,4
105,-0.02416666666666664,6,7,2,1,1,loss,wipeout_model,4
106,-0.1628571428571428,7,8,3,2,1,loss,wipeout_model,4
107,-0.8477777777777777,9,10,2,3,-1,win,wipeout_enemy,4
108,-0.804,10,11,0,5,-5,loss,turn_limit_Only War,4
109,-0.028499999999999977,10,11,5,2,3,win,turn_limit_Only War,4
110,-0.7865,10,11,1,6,-5,loss,turn_limit_Only War,4
111,-0.3635,10,11,2,3,-1,loss,wipeout_model,4
112,0.03649999999999999,10,11,3,2,1,win,turn_limit_Only War,4
113,0.17,10,11,0,0,0,win,wipeout_enemy,4
114,-0.6055,10,11,0,4,-4,loss,turn_limit_Only War,4
115,-0.198,10,11,3,4,-1,loss,wipeout_model,4
116,-0.046,10,11,0,3,-3,loss,turn_limit_Only War,4
117,0.24100000000000002,10,11,3,4,-1,loss,turn_limit_Only War,4
118,-0.20050000000000004,10,11,6,1,5,win,turn_limit_Only War,4
119,0.261,10,11,3,3,0,draw,turn_limit_Only War,4
120,0.06349999999999999,10,11,1,7,-6,loss,turn_limit_Only War,4
121,0.04750000000000001,10,11,4,3,1,win,turn_limit_Only War,4
122,-1.011,10,11,0,0,0,draw,turn_limit_Only War,4
123,0.0840000000000001,5,6,0,2,-2,win,wipeout_enemy,4
124,-0.6622222222222223,9,10,0,0,0,loss,wipeout_model,4
125,0.030714285714285746,7,8,1,0,1,loss,wipeout_model,4
