episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,0.3317684126456978,8,9,0,0,0,win,wipeout_enemy,4
2,0.6099465955985892,8,9,0,0,0,win,wipeout_enemy,4
3,-0.4183962712148133,9,10,0,0,0,loss,wipeout_model,4
4,-0.11668977889712004,10,11,0,0,0,draw,turn_limit_Only War,4
5,0.010347858963611924,10,11,0,2,-2,loss,turn_limit_Only War,4
6,0.4707419968921459,10,11,0,0,0,win,wipeout_enemy,4
7,-0.24403352257726535,10,11,0,4,-4,loss,turn_limit_Only War,4
8,-0.24345529142750494,10,11,0,1,-1,loss,turn_limit_Only War,4
9,-0.29575082283300264,10,11,0,1,-1,loss,turn_limit_Only War,4
10,-0.2367004197105999,10,11,0,0,0,loss,wipeout_model,4
11,0.3714737620787507,10,11,0,0,0,win,wipeout_enemy,4
12,-0.04271019269909594,10,11,0,0,0,draw,turn_limit_Only War,4
13,0.5747635020946911,6,7,0,1,-1,win,wipeout_enemy,4
14,-0.29963058215511107,9,10,0,0,0,loss,wipeout_model,4
15,-0.42126812656315676,8,9,0,0,0,loss,wipeout_model,4
16,0.006501438855608161,10,11,0,1,-1,loss,turn_limit_Only War,4
17,-0.05502328352185173,10,11,0,0,0,draw,turn_limit_Only War,4
18,-0.015095181934358621,10,11,0,1,-1,loss,turn_limit_Only War,4
19,0.13832447808074347,10,11,1,1,0,draw,turn_limit_Only War,4
20,0.0253820553594917,10,11,0,1,-1,loss,turn_limit_Only War,4
21,-0.023763841899128637,10,11,0,1,-1,loss,wipeout_model,4
22,0.3072245997651282,10,11,0,1,-1,loss,turn_limit_Only War,4
23,-0.330632224812918,10,11,0,0,0,draw,turn_limit_Only War,4
24,0.11716826163720653,10,11,0,1,-1,loss,turn_limit_Only War,4
25,0.08423054106730245,10,11,0,0,0,draw,turn_limit_Only War,4
26,0.8008125604242377,5,6,0,1,-1,win,wipeout_enemy,4
27,0.5252297674797455,8,9,0,0,0,win,wipeout_enemy,4
28,0.5447981226626106,7,8,0,1,-1,win,wipeout_enemy,4
29,0.540174590272564,7,8,0,1,-1,win,wipeout_enemy,4
30,0.2937403358197106,9,10,0,1,-1,win,wipeout_enemy,4
31,0.478030543783146,9,10,0,1,-1,win,wipeout_enemy,4
32,0.2371868621360578,9,10,0,0,0,win,wipeout_enemy,4
33,0.3220922724423012,9,10,0,0,0,win,wipeout_enemy,4
34,-0.14315233465182256,10,11,0,1,-1,loss,turn_limit_Only War,4
35,0.21933932513076065,10,11,0,1,-1,loss,turn_limit_Only War,4
