episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.02,5,6,0,0,0,draw,turn_limit_Only War,4
2,-0.44000000000000006,5,6,3,2,1,win,turn_limit_Only War,4
3,0.36,5,6,0,4,-4,loss,turn_limit_Only War,4
4,0.62,5,6,1,0,1,win,turn_limit_Only War,4
5,-0.36,5,6,0,0,0,draw,turn_limit_Only War,4
6,0.5599999999999999,5,6,2,3,-1,loss,turn_limit_Only War,4
7,0.07999999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
8,0.019999999999999973,5,6,0,0,0,draw,turn_limit_Only War,4
9,-1.02,5,6,0,0,0,draw,turn_limit_Only War,4
10,-1.54,5,6,0,0,0,draw,turn_limit_Only War,4
11,-0.1,5,6,0,3,-3,loss,turn_limit_Only War,4
12,0.64,5,6,2,0,2,win,turn_limit_Only War,4
13,-0.6,5,6,0,3,-3,loss,turn_limit_Only War,4
14,-1.8399999999999999,5,6,0,0,0,draw,turn_limit_Only War,4
15,0.27999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
16,-2.4799999999999995,5,6,0,0,0,draw,turn_limit_Only War,4
17,-1.98,5,6,0,1,-1,loss,turn_limit_Only War,4
18,-1.58,5,6,1,1,0,draw,turn_limit_Only War,4
19,0.36,5,6,0,1,-1,loss,turn_limit_Only War,4
20,-1.22,5,6,0,1,-1,loss,turn_limit_Only War,4
21,0.33999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
22,-1.42,5,6,0,1,-1,loss,turn_limit_Only War,4
23,-1.1,5,6,0,0,0,draw,turn_limit_Only War,4
24,-1.3199999999999998,5,6,0,5,-5,loss,turn_limit_Only War,4
25,0.72,5,6,3,0,3,win,turn_limit_Only War,4
26,0.6,5,6,1,0,1,win,turn_limit_Only War,4
27,0.04,5,6,0,0,0,draw,turn_limit_Only War,4
28,-1.46,5,6,2,0,2,win,turn_limit_Only War,4
29,0.86,5,6,0,2,-2,loss,turn_limit_Only War,4
30,-0.22000000000000006,5,6,0,0,0,draw,turn_limit_Only War,4
31,0.12000000000000002,5,6,1,2,-1,loss,turn_limit_Only War,4
32,0.45999999999999996,5,6,0,1,-1,loss,turn_limit_Only War,4
33,-1.02,5,6,2,1,1,win,turn_limit_Only War,4
34,-0.5399999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
35,0.38,5,6,0,1,-1,loss,turn_limit_Only War,4
36,0.18,5,6,1,0,1,win,turn_limit_Only War,4
37,0.24,5,6,0,1,-1,loss,turn_limit_Only War,4
38,-1.8,5,6,3,0,3,win,turn_limit_Only War,4
39,-0.019999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
40,1.08,5,6,3,0,3,win,turn_limit_Only War,4
41,-0.43999999999999995,5,6,2,2,0,draw,turn_limit_Only War,4
42,0.76,5,6,1,1,0,draw,turn_limit_Only War,4
43,-1.38,5,6,0,2,-2,loss,turn_limit_Only War,4
44,-1.1199999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
45,0.2,5,6,0,2,-2,loss,turn_limit_Only War,4
46,-0.45999999999999996,5,6,0,0,0,draw,turn_limit_Only War,4
47,-0.36,5,6,0,0,0,draw,turn_limit_Only War,4
48,0.4,5,6,0,0,0,draw,turn_limit_Only War,4
49,-1.3199999999999998,5,6,0,3,-3,loss,turn_limit_Only War,4
50,0.48,5,6,0,0,0,draw,turn_limit_Only War,4
51,0.31999999999999995,5,6,1,1,0,draw,turn_limit_Only War,4
52,-0.5599999999999999,5,6,0,1,-1,loss,turn_limit_Only War,4
53,0.15999999999999998,5,6,1,0,1,win,turn_limit_Only War,4
54,-0.09999999999999995,5,6,0,0,0,draw,turn_limit_Only War,4
55,-1.24,5,6,0,0,0,draw,turn_limit_Only War,4
56,-1.3599999999999999,5,6,1,1,0,draw,turn_limit_Only War,4
57,-0.68,5,6,1,3,-2,loss,turn_limit_Only War,4
58,-0.1,5,6,0,0,0,draw,turn_limit_Only War,4
59,0.25999999999999995,5,6,0,1,-1,loss,turn_limit_Only War,4
60,-1.0,5,6,0,1,-1,loss,turn_limit_Only War,4
61,-1.1199999999999999,5,6,0,2,-2,loss,turn_limit_Only War,4
62,-0.6799999999999999,5,6,1,0,1,win,turn_limit_Only War,4
63,-0.36,5,6,0,0,0,draw,turn_limit_Only War,4
64,-0.22000000000000003,5,6,0,2,-2,loss,turn_limit_Only War,4
65,-0.28,5,6,1,2,-1,loss,turn_limit_Only War,4
66,0.52,5,6,0,0,0,draw,turn_limit_Only War,4
67,0.07999999999999997,5,6,2,2,0,draw,turn_limit_Only War,4
68,0.21999999999999997,5,6,0,1,-1,loss,turn_limit_Only War,4
69,-0.5199999999999999,5,6,2,1,1,win,turn_limit_Only War,4
70,-0.54,5,6,0,0,0,draw,turn_limit_Only War,4
71,0.24,5,6,0,0,0,draw,turn_limit_Only War,4
72,-0.68,5,6,1,2,-1,loss,turn_limit_Only War,4
73,-0.26,5,6,0,1,-1,loss,turn_limit_Only War,4
74,0.38,5,6,0,1,-1,loss,turn_limit_Only War,4
75,0.32,5,6,0,1,-1,loss,turn_limit_Only War,4
76,-0.12,5,6,0,1,-1,loss,turn_limit_Only War,4
77,-1.78,5,6,0,2,-2,loss,turn_limit_Only War,4
78,-1.72,5,6,0,1,-1,loss,turn_limit_Only War,4
79,-0.38,5,6,0,1,-1,loss,turn_limit_Only War,4
80,-1.26,5,6,1,0,1,win,turn_limit_Only War,4
81,0.21999999999999997,5,6,0,0,0,draw,turn_limit_Only War,4
82,0.42000000000000004,5,6,1,1,0,draw,turn_limit_Only War,4
83,-0.78,5,6,0,0,0,draw,turn_limit_Only War,4
