episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,1.038,5,6,0,0,0,win,wipeout_enemy,4
2,-1.0183333333333333,9,10,0,4,-4,win,wipeout_enemy,4
3,-0.42722222222222217,9,10,0,1,-1,win,wipeout_enemy,4
4,0.12611111111111117,9,10,1,2,-1,win,wipeout_enemy,4
5,0.096,10,11,2,1,1,win,turn_limit_Only War,4
6,0.6265,10,11,8,0,8,win,turn_limit_Only War,4
7,-0.24799999999999994,10,11,0,0,0,win,wipeout_enemy,4
8,0.258,10,11,2,4,-2,loss,turn_limit_Only War,4
9,-0.33799999999999997,10,11,4,4,0,draw,turn_limit_Only War,4
10,-0.023,10,11,1,4,-3,loss,turn_limit_Only War,4
11,-0.1555,10,11,1,0,1,win,turn_limit_Only War,4
12,-1.0665,10,11,0,1,-1,loss,turn_limit_Only War,4
13,-0.339,10,11,0,4,-4,loss,turn_limit_Only War,4
14,-0.10650000000000001,10,11,0,1,-1,loss,turn_limit_Only War,4
15,0.008999999999999994,10,11,0,2,-2,loss,turn_limit_Only War,4
16,0.36550000000000005,10,11,8,2,6,win,turn_limit_Only War,4
17,1.1219999999999999,5,6,1,0,1,win,wipeout_enemy,4
18,-0.319,10,11,2,5,-3,loss,turn_limit_Only War,4
19,-0.014375000000000004,8,9,0,2,-2,win,wipeout_enemy,4
20,-0.38687499999999997,8,9,0,0,0,loss,wipeout_model,4
21,-0.35875,8,9,0,1,-1,loss,wipeout_model,4
22,-1.0233333333333332,9,10,0,1,-1,loss,wipeout_model,4
23,-1.4405,10,11,0,2,-2,loss,turn_limit_Only War,4
24,-1.1039999999999999,10,11,0,5,-5,loss,turn_limit_Only War,4
25,0.5229999999999999,10,11,0,1,-1,win,wipeout_enemy,4
26,-0.33799999999999997,10,11,0,1,-1,loss,wipeout_model,4
27,0.16599999999999998,10,11,2,2,0,draw,turn_limit_Only War,4
28,0.187,10,11,1,4,-3,loss,turn_limit_Only War,4
29,-0.883,10,11,0,0,0,draw,turn_limit_Only War,4
30,0.10699999999999998,10,11,0,5,-5,loss,turn_limit_Only War,4
31,-1.0205,10,11,0,2,-2,loss,turn_limit_Only War,4
32,-0.312,10,11,1,0,1,win,turn_limit_Only War,4
33,1.2029999999999998,5,6,3,0,3,win,wipeout_enemy,4
34,-0.05050000000000001,10,11,1,7,-6,loss,wipeout_model,4
35,0.2225,6,7,3,0,3,win,wipeout_enemy,4
36,-0.313,10,11,1,2,-1,loss,turn_limit_Only War,4
37,-1.48625,8,9,0,0,0,win,wipeout_enemy,4
38,-0.20142857142857148,7,8,4,1,3,win,wipeout_enemy,4
39,-0.7284999999999999,10,11,0,0,0,draw,turn_limit_Only War,4
40,-1.4216666666666666,9,10,0,0,0,loss,wipeout_model,4
41,-0.826,10,11,1,5,-4,loss,turn_limit_Only War,4
42,-0.275,10,11,1,5,-4,loss,turn_limit_Only War,4
43,-0.25849999999999995,10,11,4,1,3,win,turn_limit_Only War,4
44,-0.5589999999999999,10,11,0,2,-2,loss,turn_limit_Only War,4
45,-0.183,10,11,3,2,1,win,turn_limit_Only War,4
46,-0.20249999999999999,10,11,1,4,-3,loss,turn_limit_Only War,4
47,-0.8859999999999999,10,11,1,0,1,win,turn_limit_Only War,4
48,-0.4135000000000001,10,11,2,3,-1,loss,turn_limit_Only War,4
49,-0.13000000000000003,9,10,0,0,0,win,wipeout_enemy,4
50,0.16187500000000005,8,9,2,1,1,win,wipeout_enemy,4
51,-0.9133333333333334,9,10,0,1,-1,loss,wipeout_model,4
52,0.0815,10,11,0,2,-2,loss,turn_limit_Only War,4
53,-1.2730000000000001,10,11,0,2,-2,loss,turn_limit_Only War,4
54,-0.28700000000000003,10,11,1,2,-1,loss,turn_limit_Only War,4
55,0.78,8,9,6,2,4,win,wipeout_enemy,4
56,-0.629,10,11,1,1,0,draw,turn_limit_Only War,4
57,0.20600000000000004,10,11,5,1,4,win,turn_limit_Only War,4
58,0.062,10,11,7,1,6,win,turn_limit_Only War,4
59,-0.0305,10,11,1,2,-1,loss,turn_limit_Only War,4
60,0.06299999999999997,10,11,5,3,2,win,turn_limit_Only War,4
61,-0.9225,10,11,0,2,-2,loss,turn_limit_Only War,4
62,-1.4244999999999999,10,11,0,4,-4,loss,turn_limit_Only War,4
63,-0.7565000000000001,10,11,0,3,-3,loss,turn_limit_Only War,4
64,0.7242857142857143,7,8,5,1,4,win,wipeout_enemy,4
65,-0.9875,10,11,0,1,-1,loss,turn_limit_Only War,4
66,-0.023000000000000038,10,11,6,2,4,win,turn_limit_Only War,4
67,-0.45199999999999996,10,11,0,0,0,draw,turn_limit_Only War,4
68,-0.5595,10,11,3,6,-3,loss,turn_limit_Only War,4
69,-0.346,10,11,1,1,0,draw,turn_limit_Only War,4
70,-0.15949999999999998,10,11,3,0,3,win,turn_limit_Only War,4
71,-1.9315000000000002,10,11,1,2,-1,loss,turn_limit_Only War,4
72,-0.1265,10,11,1,2,-1,loss,turn_limit_Only War,4
73,-0.8825,8,9,1,4,-3,loss,wipeout_model,4
74,0.101,10,11,1,1,0,draw,turn_limit_Only War,4
75,-0.7077777777777778,9,10,1,2,-1,loss,wipeout_model,4
76,-0.06900000000000002,10,11,0,1,-1,loss,turn_limit_Only War,4
77,0.04150000000000005,10,11,6,2,4,win,turn_limit_Only War,4
