episode,ep_reward,ep_len,turn,model_vp,player_vp,vp_diff,result,end_reason,end_code
1,-1.00625,5,6,1,1,0,draw,turn_limit_Only War,4
2,-2.335125,5,6,0,3,-3,loss,turn_limit_Only War,4
3,-1.330625,5,6,0,0,0,draw,turn_limit_Only War,4
4,0.147,5,6,2,0,2,win,turn_limit_Only War,4
5,0.33899999999999997,5,6,1,0,1,win,turn_limit_Only War,4
6,-1.0185,5,6,0,1,-1,loss,turn_limit_Only War,4
7,-2.7493749999999997,5,6,0,0,0,draw,turn_limit_Only War,4
8,-0.759625,5,6,1,1,0,draw,turn_limit_Only War,4
9,-2.445625,5,6,3,0,3,win,turn_limit_Only War,4
10,0.128125,5,6,1,1,0,draw,turn_limit_Only War,4
11,-2.97525,5,6,1,1,0,draw,turn_limit_Only War,4
12,-2.45925,5,6,1,2,-1,loss,turn_limit_Only War,4
13,-0.6595000000000001,5,6,0,0,0,draw,turn_limit_Only War,4
14,-0.33225000000000005,5,6,4,0,4,win,turn_limit_Only War,4
15,-1.7907499999999998,5,6,0,0,0,draw,turn_limit_Only War,4
16,-0.172125,5,6,1,0,1,win,turn_limit_Only War,4
17,-3.10825,5,6,0,2,-2,loss,turn_limit_Only War,4
18,-1.5528749999999998,5,6,3,1,2,win,turn_limit_Only War,4
19,-1.93975,5,6,0,1,-1,loss,turn_limit_Only War,4
20,-1.61225,5,6,0,1,-1,loss,turn_limit_Only War,4
21,-2.6125,5,6,0,0,0,draw,turn_limit_Only War,4
22,-1.162125,5,6,2,0,2,win,turn_limit_Only War,4
23,-0.083,5,6,1,2,-1,loss,turn_limit_Only War,4
24,-1.7537500000000001,5,6,0,1,-1,loss,turn_limit_Only War,4
25,-3.99525,5,6,0,0,0,draw,turn_limit_Only War,4
26,-0.502125,5,6,1,0,1,win,turn_limit_Only War,4
27,-1.5081250000000002,5,6,0,3,-3,loss,turn_limit_Only War,4
28,-0.79575,5,6,0,0,0,draw,turn_limit_Only War,4
29,-3.65075,5,6,0,0,0,draw,turn_limit_Only War,4
30,-3.29225,5,6,0,2,-2,loss,turn_limit_Only War,4
31,-4.12,5,6,0,2,-2,loss,turn_limit_Only War,4
